Trajectories
100
,,WRAPS2_Chawin:P_Top_R,,,WRAPS2_Chawin:P_Front_L,,,WRAPS2_Chawin:P_Top_L,,,WRAPS2_Chawin:P_Back_L,,,WRAPS2_Chawin:P_Hip_R,,,WRAPS2_Chawin:P_ASIS_R,,,WRAPS2_Chawin:P_ASIS_L,,,WRAPS2_Chawin:P_Hip_L,,,WRAPS2_Chawin:T_Front_R,,,WRAPS2_Chawin:T_Front_L,,,WRAPS2_Chawin:T_Side_L,,,WRAPS2_Chawin:T_SternalNotch,,,WRAPS2_Chawin:T_C7,,,WRAPS2_Chawin:T_T8_Top,,,WRAPS2_Chawin:T_T8_L,,,WRAPS2_Chawin:T_T8_R,,,WRAPS2_Chawin:T_Xyphoid,,,WRAPS2_Chawin:H_Ear_R,,,WRAPS2_Chawin:H_Forehead,,,WRAPS2_Chawin:H_Ear_L,,,WRAPS2_Chawin:H_Occiput,,,WRAPS2_Chawin:H_Vertex,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
20,0,248.462,338.644,232.095,18.9253,472.651,223.689,-141.923,363.173,232.268,-16.4561,219.042,206.085,242.264,347.728,138.342,195.24,463.679,160.139,-70.8263,482.417,157.747,-136.07,369.534,146.728,115.656,493.47,473.165,-8.58475,504.676,522.034,-106.893,493.005,459.103,56.5236,430.92,571.689,58.6022,292.974,622.146,51.9867,219.232,482.008,-0.567336,205.925,368.233,96.8457,204.119,364.988,56.3463,498.949,404.796,162.788,416.922,772.017,81.435,513.516,836.312,-14.9011,423.471,782.974,45.9058,314.034,744.444,68.5608,353.687,860.698
21,0,248.48,338.619,232.083,18.9459,472.651,223.687,-141.929,363.188,232.274,-16.4388,219.038,206.095,242.285,347.742,138.357,195.257,463.678,160.127,-70.8125,482.4,157.729,-136.03,369.466,146.685,115.686,493.454,473.163,-8.55827,504.668,522.025,-106.871,492.996,459.087,56.5336,430.919,571.685,58.6095,292.959,622.147,51.9844,219.209,482.016,-0.560231,205.902,368.27,96.869,204.108,364.993,56.3596,498.937,404.798,162.821,416.9,772.02,81.4691,513.494,836.31,-14.8787,423.457,782.971,45.9295,314.012,744.44,68.586,353.662,860.704
22,0,248.536,338.629,232.099,18.9813,472.614,223.676,-141.905,363.17,232.253,-16.4351,219.046,206.058,242.301,347.721,138.347,195.277,463.639,160.131,-70.779,482.392,157.729,-135.997,369.349,146.59,115.713,493.434,473.164,-8.53783,504.654,522.028,-106.835,492.983,459.084,56.5467,430.897,571.69,58.6223,292.936,622.145,51.9928,219.206,482.017,-0.553798,205.901,368.224,96.8799,204.103,364.97,56.3989,498.909,404.799,162.857,416.878,772.028,81.4977,513.472,836.312,-14.8633,423.442,782.977,45.9456,314.005,744.412,68.6102,353.638,860.707
23,0,248.553,338.62,232.073,19.0181,472.599,223.664,-141.893,363.185,232.268,-16.4365,219.043,206.038,242.316,347.701,138.364,195.305,463.622,160.133,-70.7517,482.391,157.734,-135.959,369.325,146.495,115.741,493.417,473.18,-8.51834,504.65,522.03,-106.797,493.079,459.081,56.5667,430.878,571.683,58.625,292.913,622.139,51.9923,219.189,482.016,-0.552653,205.904,368.203,96.8745,204.088,364.965,56.439,498.89,404.792,162.866,416.854,772.01,81.5328,513.448,836.32,-14.8415,423.433,782.978,45.9427,313.985,744.418,68.6289,353.619,860.711
24,0,248.543,338.597,232.065,19.0281,472.606,223.683,-141.867,363.192,232.273,-16.4269,219.046,206.056,242.318,347.702,138.331,195.322,463.611,160.12,-70.7392,482.375,157.733,-135.948,369.382,146.561,115.76,493.404,473.183,-8.49817,504.643,522.041,-106.794,492.982,459.092,56.5793,430.882,571.695,58.6283,292.892,622.138,51.9861,219.172,482.01,-0.554176,205.896,368.222,96.873,204.085,364.964,56.4513,498.881,404.794,162.862,416.822,772.004,81.5532,513.429,836.323,-14.8223,423.422,782.973,45.9459,313.958,744.441,68.6346,353.597,860.712
25,0,248.561,338.595,232.056,19.0276,472.604,223.685,-141.874,363.189,232.289,-16.4176,219.035,206.083,242.34,347.722,138.328,195.31,463.62,160.129,-70.7448,482.385,157.742,-135.78,370.827,149.199,115.767,493.383,473.184,-8.48717,504.636,522.046,-106.788,492.978,459.093,56.5768,430.849,571.69,58.63,292.871,622.133,51.9884,219.154,481.999,-0.55797,205.888,368.252,96.8725,204.064,365,56.4546,498.865,404.789,162.876,416.791,771.997,81.575,513.412,836.324,-14.813,423.414,782.973,45.9454,313.948,744.451,68.6381,353.577,860.719
26,0,248.556,338.559,232.034,19.0286,472.601,223.681,-141.871,363.172,232.283,-16.4157,219.031,206.07,242.357,347.765,138.376,195.318,463.628,160.116,-70.7391,482.385,157.738,-135.806,370.808,149.197,115.771,493.369,473.192,-8.48301,504.623,522.049,-106.782,492.974,459.085,56.5754,430.83,571.687,58.6283,292.85,622.118,51.9907,219.141,481.984,-0.550526,205.886,368.198,96.8715,204.058,364.934,56.4586,498.87,404.8,162.881,416.774,771.991,81.5935,513.401,836.322,-14.8076,423.409,782.982,45.938,313.937,744.435,68.638,353.566,860.718
27,0,248.545,338.551,232.049,19.0289,472.613,223.703,-141.855,363.179,232.296,-16.3986,219.021,206.075,242.347,347.71,138.296,195.316,463.628,160.111,-70.741,482.382,157.755,-135.997,369.478,146.784,115.78,493.361,473.201,-8.47918,504.614,522.056,-106.776,492.978,459.091,56.5868,430.819,571.687,58.6121,292.834,622.122,51.9811,219.122,481.976,-0.561625,205.872,368.199,96.8676,204.039,364.922,56.4653,498.875,404.814,162.876,416.746,771.986,81.6067,513.384,836.322,-14.7997,423.408,782.982,45.9165,313.923,744.449,68.6261,353.547,860.73
28,0,248.549,338.542,232.045,19.0243,472.61,223.704,-141.844,363.161,232.281,-16.3962,219.013,206.09,242.337,347.674,138.269,195.317,463.638,160.132,-70.7409,482.379,157.767,-135.785,370.846,149.253,115.787,493.342,473.203,-8.47186,504.606,522.053,-106.768,492.97,459.086,56.5827,430.806,571.685,58.6105,292.818,622.117,51.9668,219.104,481.971,-0.561199,205.855,368.235,96.8594,204.028,364.952,56.4696,498.857,404.805,162.872,416.727,771.987,81.6126,513.373,836.322,-14.7976,423.402,782.976,45.8938,313.896,744.496,68.609,353.534,860.736
29,0,248.568,338.526,232.027,19.0392,472.584,223.687,-141.849,363.155,232.277,-16.4007,219.009,206.045,242.339,347.687,138.291,195.331,463.598,160.115,-70.7307,482.353,157.742,-135.778,370.815,149.217,115.794,493.321,473.204,-8.47207,504.597,522.042,-106.755,492.96,459.066,56.5752,430.797,571.69,58.5988,292.812,622.109,51.9595,219.093,481.946,-0.569498,205.844,368.185,96.8569,204.012,364.918,56.4966,498.831,404.791,162.87,416.709,771.978,81.6163,513.364,836.314,-14.8086,423.403,782.963,45.8809,313.894,744.47,68.5912,353.525,860.724
30,0,248.577,338.514,232.028,19.0587,472.564,223.682,-141.849,363.153,232.279,-16.4183,219.007,206.034,242.366,347.674,138.318,195.346,463.559,160.13,-70.7169,482.356,157.746,-135.73,370.762,149.106,115.808,493.3,473.205,-8.46814,504.584,522.034,-106.742,492.945,459.046,56.5752,430.785,571.68,58.5848,292.802,622.097,51.9459,219.079,481.953,-0.575089,205.84,368.172,96.8465,203.996,364.918,56.5192,498.805,404.773,162.864,416.695,771.985,81.6193,513.358,836.305,-14.8183,423.404,782.954,45.8619,313.897,744.463,68.5759,353.528,860.721
31,0,248.559,338.452,232.001,19.0645,472.548,223.685,-141.857,363.18,232.276,-16.4267,219.004,206.044,242.366,347.643,138.322,195.369,463.526,160.12,-70.7021,482.356,157.745,-135.735,370.797,149.136,115.812,493.286,473.195,-8.46644,504.58,522.019,-106.738,492.938,459.033,56.5732,430.769,571.677,58.5735,292.787,622.104,51.9359,219.07,481.969,-0.582321,205.82,368.185,96.8366,203.965,364.957,56.5316,498.786,404.756,162.849,416.68,771.982,81.6207,513.355,836.29,-14.8194,423.411,782.94,45.8355,313.887,744.482,68.5531,353.529,860.721
32,0,248.557,338.457,232.015,19.0637,472.553,223.687,-141.868,363.183,232.268,-16.4388,218.99,206.026,242.347,347.607,138.329,195.366,463.511,160.127,-70.7024,482.361,157.739,-135.76,370.778,149.194,115.807,493.275,473.18,-8.47176,504.574,522.003,-106.743,492.939,459.02,56.5578,430.775,571.664,58.5462,292.781,622.104,51.922,219.065,481.954,-0.602093,205.809,368.211,96.817,203.949,364.981,56.5333,498.78,404.756,162.834,416.675,771.979,81.6119,513.365,836.275,-14.8329,423.431,782.933,45.8061,313.88,744.503,68.5222,353.542,860.72
33,0,248.54,338.409,232.005,19.0651,472.543,223.686,-141.872,363.172,232.26,-16.4571,218.999,205.999,242.359,347.598,138.329,195.361,463.513,160.143,-70.7045,482.353,157.728,-135.752,370.876,149.255,115.797,493.27,473.178,-8.48009,504.575,521.998,-106.749,492.949,459.008,56.5456,430.763,571.671,58.5256,292.779,622.096,51.903,219.066,481.951,-0.615184,205.813,368.19,96.7982,203.943,364.979,56.5226,498.78,404.75,162.823,416.669,771.968,81.5971,513.381,836.261,-14.8523,423.444,782.93,45.7842,313.891,744.499,68.4947,353.557,860.726
34,0,248.519,338.388,232.008,19.0547,472.554,223.705,-141.874,363.18,232.258,-16.4623,218.99,206.002,242.325,347.598,138.306,195.356,463.506,160.154,-70.7151,482.377,157.745,-136,369.504,146.738,115.792,493.271,473.178,-8.48208,504.575,521.994,-106.763,492.961,459.015,56.5472,430.766,571.669,58.5023,292.785,622.097,51.884,219.061,481.955,-0.633144,205.813,368.165,96.7674,203.927,365.024,56.5038,498.788,404.76,162.805,416.671,771.975,81.5847,513.398,836.247,-14.859,423.463,782.921,45.7584,313.899,744.519,68.4715,353.575,860.726
35,0,248.496,338.338,231.985,19.0386,472.563,223.714,-141.881,363.171,232.263,-16.4771,218.976,206.029,242.329,347.604,138.325,195.344,463.512,160.154,-70.7189,482.359,157.736,-136.015,369.568,146.752,115.775,493.263,473.162,-8.48781,504.579,521.984,-106.771,492.971,459.01,56.5357,430.757,571.65,58.4871,292.785,622.106,51.8685,219.057,481.953,-0.648312,205.813,368.159,96.7431,203.903,365.055,56.4877,498.798,404.76,162.791,416.679,771.965,81.5745,513.419,836.233,-14.8724,423.485,782.924,45.7427,313.913,744.539,68.4486,353.604,860.725
36,0,248.498,338.348,231.998,19.0288,472.53,223.697,-141.902,363.155,232.254,-16.4729,218.976,205.987,242.329,347.611,138.351,195.339,463.51,160.147,-70.7306,482.357,157.731,-136.006,369.443,146.666,115.769,493.26,473.153,-8.49548,504.585,521.974,-106.771,493.085,458.998,56.5226,430.759,571.639,58.4659,292.793,622.086,51.8481,219.056,481.925,-0.673909,205.811,368.162,96.7332,203.903,365.025,56.4861,498.795,404.752,162.782,416.694,771.973,81.5595,513.444,836.213,-14.8927,423.516,782.915,45.7274,313.936,744.527,68.4344,353.63,860.719
37,0,248.496,338.363,232.011,19.0295,472.519,223.695,-141.905,363.15,232.258,-16.4904,218.966,205.995,242.297,347.563,138.329,195.346,463.485,160.149,-70.7336,482.327,157.734,-135.996,369.398,146.603,115.771,493.268,473.153,-8.50265,504.599,521.965,-106.776,492.984,458.98,56.5084,430.749,571.629,58.4443,292.809,622.079,51.829,219.059,481.927,-0.692679,205.817,368.149,96.7004,203.891,365.04,56.4967,498.792,404.739,162.776,416.733,771.979,81.5532,513.477,836.196,-14.9082,423.54,782.912,45.7019,313.957,744.529,68.4262,353.66,860.707
