Devices
1000
,,Seat Plate - Force,,,Seat Plate - Moment,,,Seat Plate - CoP,,,Foot Plate - Force,,,Foot Plate - Moment,,,Foot Plate - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
7,5,-9.92645,-6.60858,-594.191,-208566,8750.75,5722.23,64.7271,429.624,7.86,4.82697,4.17023,-153.139,-2474.94,-874.511,2225.42,90.2894,801.161,-478
7,6,-9.62127,-5.69305,-597.243,-210214,8109.88,5035.58,63.5789,430.59,7.86,4.21662,3.2547,-151.918,-2383.39,-325.194,2088.09,93.8594,800.689,-478
7,7,-12.9782,-5.38788,-595.412,-204996,8567.64,4486.27,64.3894,422.907,7.86,2.99591,4.17023,-153.139,-1925.63,-1423.83,4285.35,86.7024,797.574,-478
7,8,-9.01092,-5.69305,-599.684,-208841,8201.43,8331.48,63.6762,426.867,7.86,4.52179,3.55988,-154.36,-2474.94,-1149.17,2362.75,88.5553,801.034,-478
7,9,-9.92645,-5.99823,-594.191,-208292,8750.75,5447.57,64.7271,429.162,7.86,3.91144,1.11847,-151.918,-2566.5,-874.511,2225.42,90.2435,801.894,-478
8,0,-10.2316,-3.55682,-596.633,-208566,8384.54,5310.24,64.0531,428.188,7.86,3.60626,3.55988,-152.529,-2474.94,-874.511,2500.07,90.2666,801.226,-478
8,1,-9.01092,-5.69305,-595.412,-201975,8109.87,5172.91,63.6206,417.833,7.86,4.21662,3.55988,-152.529,-1742.52,-1423.83,3186.72,86.6652,796.424,-478
8,2,-9.92645,-6.3034,-595.412,-208292,8567.64,6683.53,64.3894,428.443,7.86,3.60626,7.52716,-153.139,-2383.39,-599.852,2088.09,92.083,800.564,-478
8,3,-8.0954,-6.60858,-596.633,-208841,8292.98,5310.24,63.8996,428.648,7.86,5.13214,5.08576,-142.153,-2383.39,-599.852,2912.06,91.7802,801.766,-478
8,4,-9.3161,-5.0827,-596.022,-208566,8292.98,5310.24,63.9139,428.546,7.86,5.43732,5.08576,-151.918,-918.547,-599.852,3736.04,92.0515,791.046,-478
8,5,-9.3161,-5.69305,-594.802,-208566,8384.54,4898.25,64.0964,429.264,7.86,4.82697,4.17023,-156.191,-2200.29,-2522.46,2088.09,79.8501,799.087,-478
8,6,-10.842,-5.99823,-596.022,-206918,8109.87,5310.24,63.6067,425.781,7.86,3.91144,9.05304,-153.749,-2383.39,-874.511,1813.43,90.3121,800.502,-478
8,7,-6.26434,-4.77752,-594.802,-208841,8292.98,5859.56,63.9424,429.725,7.86,5.43732,2.94953,-148.256,-2566.5,-325.194,577.467,93.8065,802.311,-478
8,8,-10.842,-6.3034,-592.36,-206918,8109.87,5035.58,63.6908,427.927,7.86,3.30109,0.202943,-154.36,-1834.07,-2522.46,2362.75,79.6586,796.882,-478
8,9,-8.70575,-4.77752,-594.191,-208017,7652.11,5447.57,62.8782,428.699,7.86,5.13214,3.55988,-156.191,-2474.94,-2247.8,2500.07,81.6086,800.846,-478
9,0,-9.01092,-6.91375,-594.802,-207468,8292.98,5584.9,63.9424,427.417,7.86,2.99591,1.72882,-153.749,-2658.05,-2797.12,2500.07,77.8073,802.288,-478
9,1,-6.87469,-6.3034,-594.802,-211313,8109.88,5722.23,63.6346,433.881,7.86,5.74249,2.034,-154.36,-1834.07,-1698.49,714.796,84.9966,796.882,-478
9,2,-7.48504,-5.69305,-593.581,-208566,8292.98,3662.29,63.9711,429.985,7.86,3.91144,3.86505,-153.749,-2474.94,-874.511,2225.42,90.3121,801.097,-478
9,3,-10.842,-5.69305,-596.022,-206918,7926.77,5172.91,63.2995,425.781,7.86,3.60626,7.83234,-153.749,-2108.73,-874.511,2774.73,90.3121,798.715,-478
9,4,-7.17987,-5.99823,-596.022,-208566,8384.54,5859.56,64.0675,428.546,7.86,5.43732,2.94953,-150.087,-2017.18,-1149.17,577.467,88.3433,798.44,-478
9,5,-8.0954,-5.69305,-592.971,-209940,8201.43,4623.6,63.8311,432.662,7.86,4.21662,2.33917,-153.139,-2108.73,-1423.83,2362.75,86.7024,798.77,-478
9,6,-8.40057,-4.77752,-596.022,-208292,7743.66,5172.91,62.9922,428.085,7.86,4.21662,2.034,-154.36,-2383.39,-874.511,2912.06,90.3346,800.441,-478
9,7,-9.92645,-7.82928,-594.191,-207468,8109.88,5310.24,63.6486,427.775,7.86,4.52179,2.94953,-158.022,-2200.29,-4445.07,2500.07,67.8706,798.924,-478
9,8,-5.95917,-5.38788,-594.802,-214060,8018.32,5996.89,63.4807,438.499,7.86,5.13214,3.2547,-151.308,-2749.6,-1423.83,-383.837,86.5899,803.172,-478
9,9,-9.3161,-5.69305,-593.581,-208017,8201.43,4074.28,63.8169,429.059,7.86,4.52179,5.69611,-151.918,-2108.73,-599.852,2637.4,92.0515,798.881,-478
10,0,-9.01092,-5.99823,-596.022,-208566,7835.22,5722.23,63.1458,428.546,7.86,4.52179,5.39093,-150.698,-2108.73,-1149.17,3049.39,88.3743,798.993,-478
10,1,-9.3161,-9.35516,-592.971,-208566,8018.32,4760.92,63.5223,430.346,7.86,3.91144,4.17023,-155.58,-2108.73,-1423.83,1676.1,86.8483,798.554,-478
10,2,-8.40057,-5.99823,-595.412,-211862,7835.22,5447.57,63.1593,434.44,7.86,3.60626,3.55988,-153.749,-2841.15,773.439,2500.07,101.031,803.479,-478
10,3,-8.0954,-5.38788,-595.412,-208566,7926.77,4623.6,63.3131,428.904,7.86,3.91144,-1.32294,-153.139,-2474.94,-599.852,2774.73,92.083,801.161,-478
10,4,-9.62128,-8.13446,-597.853,-206918,8384.53,5310.24,64.0244,424.717,7.86,3.91144,2.33917,-162.905,-2383.39,-6093.02,2225.42,58.5976,799.631,-478
10,5,-7.79022,-5.0827,-595.412,-212686,8201.43,5722.23,63.7744,435.824,7.86,3.30109,1.72882,-155.58,-3482.02,-1423.83,-658.495,86.8483,807.381,-478
10,6,-9.62127,-6.60858,-592.36,-207742,8476.09,3662.29,64.309,429.318,7.86,2.99591,2.034,-153.749,-2841.15,-325.194,2225.42,93.8849,803.479,-478
10,7,-9.3161,-4.77752,-596.022,-208841,7743.67,5447.57,62.9922,429.006,7.86,4.52179,0.508119,-154.36,-2108.73,-50.536,2362.75,95.6726,798.661,-478
10,8,-9.62128,-9.96551,-594.802,-208566,8109.88,5172.91,63.6346,429.264,7.86,4.82697,2.64435,-157.411,-2474.94,-1973.14,1950.76,83.4651,800.723,-478
10,9,-10.2316,-6.3034,-594.191,-212137,8109.88,5310.24,63.6486,435.633,7.86,4.21662,3.2547,-153.139,-3207.37,773.439,2500.07,101.051,805.944,-478
11,0,-8.0954,-5.69305,-595.412,-208566,8109.88,3936.95,63.6206,428.904,7.86,5.74249,-2.23846,-153.749,-2474.94,-599.852,2500.07,92.0985,801.097,-478
11,1,-9.62128,-9.66034,-596.633,-208566,8384.54,5172.91,64.0531,428.188,7.86,4.82697,2.94953,-162.294,-2383.39,-5269.04,2225.42,63.534,799.686,-478
11,2,-8.40057,-5.99823,-597.853,-211038,8567.64,5584.9,64.3307,431.608,7.86,3.91144,3.86505,-153.749,-3298.92,-1149.17,577.467,88.5257,806.456,-478
11,3,-9.62127,-6.60858,-594.802,-208841,8292.98,3936.95,63.9424,429.725,7.86,3.30109,3.2547,-151.918,-2383.39,224.122,2088.09,97.4753,800.689,-478
11,4,-9.62127,-5.38788,-594.802,-207742,7926.77,5035.58,63.3267,427.878,7.86,4.52179,0.508119,-153.749,-2108.73,-599.852,3049.39,92.0985,798.715,-478
11,5,-9.3161,-10.5759,-594.191,-208292,8109.88,4898.25,63.6486,429.162,7.86,3.60626,4.78058,-158.632,-2017.18,-874.511,1813.43,90.4872,797.716,-478
11,6,-10.5368,-5.38788,-596.022,-211862,8292.98,5447.57,63.9139,434.075,7.86,3.60626,6.61163,-151.918,-3024.26,1048.1,2637.4,102.899,804.907,-478
11,7,-9.01092,-5.99823,-596.633,-208566,8201.43,4074.28,63.7462,428.188,7.86,5.13214,-1.62811,-150.698,-2108.73,-1149.17,3049.39,88.3743,798.993,-478
11,8,-9.62128,-7.52411,-596.022,-206918,8292.98,5035.58,63.9139,425.781,7.86,4.52179,3.86505,-159.853,-2200.29,-3071.78,2912.06,76.7837,798.765,-478
11,9,-9.01092,-5.69305,-596.633,-208841,8933.85,4898.25,64.9738,428.648,7.86,2.99591,3.2547,-153.749,-3207.37,-1698.49,1950.76,84.9529,805.861,-478
12,0,-10.5368,-6.3034,-595.412,-208841,8018.32,4898.25,63.4669,429.365,7.86,4.52179,1.72882,-154.36,-2383.39,-1149.17,2362.75,88.5553,800.441,-478
12,1,-9.3161,-5.69305,-594.802,-210214,7926.77,5447.57,63.3267,432.034,7.86,4.52179,-2.84881,-156.191,-2383.39,-50.536,2225.42,95.6765,800.259,-478
12,2,-10.842,-9.35516,-594.802,-208566,8384.54,4898.25,64.0964,429.264,7.86,3.60626,2.034,-162.905,-2474.94,-1423.83,3324.05,87.2598,800.193,-478
12,3,-9.3161,-6.91375,-597.243,-211313,8018.32,5310.24,63.4256,432.429,7.86,3.60626,3.2547,-154.36,-3115.81,-50.536,2088.09,95.6726,805.185,-478
12,4,-8.70575,-5.99823,-595.412,-208566,8292.98,4074.28,63.9281,428.904,7.86,3.91144,-2.84881,-153.749,-2383.39,-325.194,1813.43,93.8849,800.502,-478
12,5,-10.2316,-7.52411,-595.412,-208566,8292.98,5447.57,63.9281,428.904,7.86,4.21662,2.034,-161.074,-2383.39,-3346.43,2637.4,75.2242,799.797,-478
12,6,-8.70575,-5.99823,-596.022,-209665,8750.75,5722.23,64.6819,430.389,7.86,2.99591,4.17023,-152.529,-3298.92,-1149.17,1401.44,88.4659,806.628,-478
12,7,-9.62127,-6.60858,-592.971,-208566,8109.88,4486.27,63.6767,430.346,7.86,4.21662,2.94953,-152.529,-2291.84,498.78,2225.42,99.2701,800.026,-478
12,8,-10.2316,-5.99823,-594.802,-209390,8018.32,5447.57,63.4807,430.649,7.86,4.52179,-1.93329,-152.529,-2200.29,-874.511,2500.07,90.2666,799.425,-478
12,9,-11.1472,-9.66034,-593.581,-208566,8109.88,4760.92,63.6626,429.985,7.86,3.30109,3.2547,-161.074,-2291.84,-1423.83,3598.71,87.1604,799.229,-478
13,0,-10.2316,-6.3034,-596.022,-211313,8018.32,5584.9,63.4531,433.154,7.86,4.52179,3.55988,-153.139,-3024.26,224.122,2225.42,97.4635,804.749,-478
13,1,-9.01092,-6.3034,-594.802,-208292,8109.88,3387.63,63.6346,428.802,7.86,4.82697,-1.93329,-151.308,-2200.29,-874.511,3049.39,90.2203,799.542,-478
13,2,-10.5368,-6.3034,-596.022,-209116,8292.98,5722.23,63.9139,429.467,7.86,4.52179,4.4754,-159.243,-1834.07,-4170.41,2500.07,69.811,796.518,-478
13,3,-8.70575,-5.69305,-594.191,-211588,8476.09,5310.24,64.2649,434.708,7.86,3.30109,5.39093,-152.529,-2566.5,-874.511,1401.44,90.2666,801.826,-478
13,4,-9.62127,-6.60858,-593.581,-208566,8384.54,4074.28,64.1253,429.985,7.86,5.13214,5.39093,-151.918,-2291.84,498.78,2362.75,99.2832,800.086,-478
13,5,-9.01092,-5.38788,-594.191,-209116,7835.22,5447.57,63.1864,430.548,7.86,6.04767,-1.01776,-153.749,-2108.73,-599.852,2774.73,92.0985,798.715,-478
13,6,-10.2316,-9.96551,-592.36,-208566,8109.88,5172.91,63.6908,430.709,7.86,3.91144,2.94953,-161.074,-2566.5,-1973.14,2774.73,83.7501,800.934,-478
13,7,-9.62127,-6.91375,-596.633,-212137,8109.88,5035.58,63.5927,434.172,7.86,4.21662,2.94953,-154.36,-3207.37,-50.536,2088.09,95.6726,805.779,-478
13,8,-9.01092,-4.47235,-595.412,-208566,8476.09,4486.27,64.2357,428.904,7.86,5.13214,-2.84881,-154.36,-2658.05,-1423.83,2225.42,86.7759,802.22,-478
