Devices
1000
,,Seat Plate - Force,,,Seat Plate - Moment,,,Seat Plate - CoP,,,Foot Plate - Force,,,Foot Plate - Moment,,,Foot Plate - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
4,2,-5.65399,-3.55682,-618.605,-180277,9391.61,4074.28,65.1819,370.039,7.86,0.24933,3.2547,-127.504,5032.38,-3895.75,989.454,65.4461,745.532,-478
4,3,-5.04364,-1.72577,-617.385,-186044,9208.5,5310.24,64.9153,379.958,7.86,2.38556,0.508119,-134.218,4940.83,-2797.12,-795.824,75.1599,748.188,-478
4,4,-6.56952,-2.03094,-616.164,-181650,9483.16,3112.98,65.3907,373.423,7.86,0.859682,2.034,-134.218,4849.27,-2247.8,1126.78,79.2526,748.87,-478
4,5,-5.95917,-2.03094,-617.385,-181101,9483.16,4760.92,65.3602,371.95,7.86,0.859682,3.2547,-133.608,4849.27,-3621.09,1813.43,68.8976,748.705,-478
4,6,-5.65399,-5.99823,-615.554,-181101,9574.71,4211.61,65.5546,372.823,7.86,0.859682,2.64435,-138.491,4849.27,-2522.46,852.125,77.7861,749.985,-478
4,7,-5.65399,-2.03094,-617.995,-185220,9391.61,4211.61,65.1969,378.327,7.86,0.859682,3.2547,-133.608,4208.41,-599.852,1126.78,91.5103,753.502,-478
4,8,-5.04364,-1.11542,-616.164,-181375,9208.5,3250.3,64.9449,372.977,7.86,0.554506,-2.23846,-132.997,4849.27,-2247.8,1264.11,79.0989,748.539,-478
4,9,-5.34881,-1.42059,-615.554,-182474,9574.71,4623.6,65.5546,375.054,7.86,1.47003,3.86505,-137.27,4940.83,-874.511,2362.75,89.6293,749.007,-478
5,0,-7.48504,-2.94647,-616.164,-178079,10764.9,4074.28,67.4708,367.628,7.86,0.24933,4.17023,-133.608,5307.04,-2522.46,3598.71,77.1204,745.279,-478
5,1,-7.17987,-3.25165,-618.605,-182474,9391.61,5447.57,65.1819,373.591,7.86,1.16486,3.86505,-132.387,4849.27,-2797.12,1401.44,74.8717,748.371,-478
5,2,-5.95917,-2.94647,-618.605,-181925,9849.37,4211.61,65.9219,372.703,7.86,0.859682,4.78058,-132.997,4940.83,-50.536,1264.11,95.62,747.85,-478
5,3,-6.26434,0.105288,-617.385,-181650,8842.29,4486.27,64.3222,372.84,7.86,2.38556,3.2547,-128.115,5123.93,-2247.8,2500.07,78.4548,745.005,-478
