Trajectories
100
,,WRAPS2_Chawin:P_Top_R,,,WRAPS2_Chawin:P_Front_L,,,WRAPS2_Chawin:P_Top_L,,,WRAPS2_Chawin:P_Back_L,,,WRAPS2_Chawin:P_Hip_R,,,WRAPS2_Chawin:P_ASIS_R,,,WRAPS2_Chawin:P_ASIS_L,,,WRAPS2_Chawin:P_Hip_L,,,WRAPS2_Chawin:T_Front_R,,,WRAPS2_Chawin:T_Front_L,,,WRAPS2_Chawin:T_Side_L,,,WRAPS2_Chawin:T_SternalNotch,,,WRAPS2_Chawin:T_C7,,,WRAPS2_Chawin:T_T8_Top,,,WRAPS2_Chawin:T_T8_L,,,WRAPS2_Chawin:T_T8_R,,,WRAPS2_Chawin:T_Xyphoid,,,WRAPS2_Chawin:H_Ear_R,,,WRAPS2_Chawin:H_Forehead,,,WRAPS2_Chawin:H_Ear_L,,,WRAPS2_Chawin:H_Occiput,,,WRAPS2_Chawin:H_Vertex,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
20,0,257.079,416.69,240.303,23.7298,542.674,216.56,-133.75,430.863,239.265,-3.64918,287.997,229.687,251.899,415.609,142.91,200.221,531.269,153.709,-66.2745,541.882,150.745,,,,111.7,577.478,464.477,-12.592,581.796,513.115,-109.729,557.451,452.216,55.6356,515.537,562.206,69.7974,386.095,624.963,70.8223,302.891,492.868,19.0625,275.238,383.496,115.854,280.825,379.204,51.6916,575.009,391.169,159.504,515.604,769.312,72.107,609.378,829.265,-17.864,512.376,777.215,49.5638,405.53,743.262,67.4246,449.718,858.912
21,0,257.074,416.699,240.296,23.7249,542.703,216.544,-133.758,430.876,239.256,-3.66242,288.029,229.741,251.897,415.626,142.912,200.217,531.277,153.695,-66.2885,541.928,150.728,,,,111.698,577.512,464.464,-12.6056,581.837,513.096,-109.747,557.49,452.197,55.6246,515.492,562.163,69.7798,386.154,624.976,70.8041,302.931,492.892,19.044,275.273,383.511,115.839,280.851,379.254,51.6745,575.044,391.152,159.462,515.689,769.318,72.0627,609.449,829.239,-17.9059,512.444,777.194,49.5405,405.597,743.272,67.3871,449.803,858.933
22,0,257.066,416.743,240.287,23.703,542.758,216.533,-133.767,430.904,239.253,-3.6726,288.068,229.766,251.888,415.661,142.909,200.202,531.319,153.682,-66.3059,541.978,150.719,,,,111.677,577.573,464.454,-12.6193,581.904,513.088,-109.767,557.558,452.184,55.5752,515.587,562.173,69.7646,386.212,624.978,70.786,302.967,492.895,19.0276,275.317,383.517,115.806,280.885,379.275,51.6314,575.142,391.165,159.397,515.776,769.289,72.0166,609.52,829.214,-17.9513,512.512,777.172,49.5145,405.656,743.258,67.3428,449.886,858.927
23,0,257.053,416.851,240.327,23.6847,542.81,216.523,-133.767,430.926,239.249,-3.67389,288.114,229.715,251.85,415.691,142.941,200.18,531.368,153.655,-66.3295,542.051,150.694,,,,111.674,577.637,464.45,-12.6391,581.981,513.077,-109.78,557.621,452.171,55.5446,515.76,562.209,69.751,386.279,624.973,70.759,303.007,492.878,19.0015,275.359,383.511,115.774,280.921,379.295,51.628,575.177,391.146,159.338,515.848,769.278,71.9539,609.61,829.187,-17.995,512.578,777.145,49.485,405.73,743.238,67.2934,449.967,858.918
24,0,257.032,416.986,240.345,23.6675,542.873,216.524,-133.775,430.964,239.246,-3.68741,288.144,229.788,251.837,415.709,142.934,200.162,531.404,153.646,-66.3463,542.097,150.671,,,,111.66,577.709,464.425,-12.6614,582.056,513.055,-109.799,557.683,452.15,55.5282,515.841,562.222,69.7147,386.349,624.998,70.7335,303.064,492.883,18.9612,275.409,383.528,115.742,280.96,379.325,51.6207,575.195,391.129,159.284,515.914,769.265,71.8907,609.707,829.163,-18.0441,512.644,777.133,49.4474,405.805,743.25,67.2382,450.051,858.904
25,0,257.029,417.079,240.366,23.6675,542.901,216.493,-133.841,430.59,239.445,-3.69338,288.187,229.822,251.824,415.735,142.931,200.154,531.432,153.618,-66.3499,542.126,150.633,,,,111.659,577.764,464.381,-12.676,582.121,513.015,-109.819,557.746,452.114,55.4873,515.935,562.202,69.6793,386.439,625.009,70.7013,303.104,492.927,18.9303,275.443,383.533,115.71,280.994,379.347,51.6359,575.227,391.081,159.252,515.986,769.253,71.849,609.784,829.142,-18.0865,512.715,777.123,49.4085,405.874,743.255,67.1938,450.14,858.883
26,0,257.012,417.149,240.37,23.6701,542.932,216.453,-133.865,430.624,239.431,-3.7106,288.224,229.847,251.832,415.703,142.911,200.151,531.436,153.569,-66.3465,542.148,150.604,,,,111.64,577.82,464.343,-12.6949,582.173,512.969,-109.84,557.781,452.081,55.4255,516.027,562.189,69.6413,386.529,625.018,70.6775,303.155,492.922,18.9071,275.463,383.578,115.683,281.024,379.346,51.6408,575.225,391.009,159.224,516.053,769.241,71.8244,609.86,829.126,-18.1267,512.793,777.11,49.3751,405.951,743.207,67.1624,450.222,858.868
27,0,257.019,417.172,240.357,23.6692,542.955,216.415,-133.877,430.67,239.43,-3.73094,288.263,229.869,251.844,415.707,142.906,200.151,531.456,153.56,-66.3403,542.167,150.573,,,,111.613,577.872,464.317,-12.7245,582.22,512.932,-109.87,557.8,452.04,55.366,516.098,562.161,69.607,386.616,625.046,70.6551,303.215,492.961,18.9003,275.494,383.622,115.669,281.05,379.38,51.5973,575.228,390.994,159.2,516.146,769.246,71.811,609.963,829.108,-18.1657,512.881,777.096,49.3432,406.052,743.178,67.1286,450.313,858.863
28,0,257.018,417.209,240.343,23.6865,542.998,216.388,-133.869,430.707,239.427,-3.74598,288.303,229.892,251.838,415.687,142.891,200.176,531.468,153.544,-66.3344,542.198,150.549,,,,111.586,577.923,464.282,-12.764,582.273,512.894,-109.907,557.835,451.999,55.3393,516.129,562.132,69.5769,386.696,625.07,70.6325,303.26,493.004,18.8825,275.52,383.645,115.647,281.087,379.437,51.5943,575.242,390.958,159.172,516.242,769.224,71.7978,610.071,829.072,-18.1945,512.972,777.071,49.2953,406.143,743.183,67.1037,450.402,858.86
29,0,257.029,417.28,240.357,23.6829,543.036,216.363,-133.87,430.758,239.426,-3.74232,288.334,229.94,251.841,415.699,142.893,200.18,531.484,153.513,-66.3448,542.231,150.528,,,,111.53,577.974,464.265,-12.8219,582.333,512.863,-109.958,557.871,451.959,55.2997,516.159,562.107,69.5253,386.779,625.077,70.5942,303.307,493.039,18.8452,275.553,383.678,115.634,281.13,379.473,51.5644,575.265,390.937,159.142,516.336,769.181,71.772,610.182,829.023,-18.2302,513.073,777.049,49.263,406.239,743.175,67.0776,450.504,858.85
