Trajectories
100
,,WRAPS2_Chawin:P_Top_R,,,WRAPS2_Chawin:P_Front_L,,,WRAPS2_Chawin:P_Top_L,,,WRAPS2_Chawin:P_Back_L,,,WRAPS2_Chawin:P_Hip_R,,,WRAPS2_Chawin:P_ASIS_R,,,WRAPS2_Chawin:P_ASIS_L,,,WRAPS2_Chawin:P_Hip_L,,,WRAPS2_Chawin:T_Front_R,,,WRAPS2_Chawin:T_Front_L,,,WRAPS2_Chawin:T_Side_L,,,WRAPS2_Chawin:T_SternalNotch,,,WRAPS2_Chawin:T_C7,,,WRAPS2_Chawin:T_T8_Top,,,WRAPS2_Chawin:T_T8_L,,,WRAPS2_Chawin:T_T8_R,,,WRAPS2_Chawin:T_Xyphoid,,,WRAPS2_Chawin:H_Ear_R,,,WRAPS2_Chawin:H_Forehead,,,WRAPS2_Chawin:H_Ear_L,,,WRAPS2_Chawin:H_Occiput,,,WRAPS2_Chawin:H_Vertex,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
10,0,,,,27.1396,508.762,229.601,-132.1,395.427,235.222,-5.43475,253.082,204.498,253.028,385.662,133.25,203.498,502.412,164.589,-62.9647,517.542,163.579,-125.147,405.119,152.547,119.419,521.003,464.096,-5.85526,529.496,510.778,-102.733,513.447,446.382,61.3514,455.158,563.669,66.9225,318.787,617.129,64.1175,246.422,477.74,13.7072,227.766,365.218,111.157,229.31,362.605,59.0861,526.955,397.039,163.774,425.992,772.862,82.8329,516.515,845.424,-13.2521,434.858,779.838,46.2744,328.301,731.164,66.2335,354.796,851.812
11,0,,,,27.1377,508.73,229.584,-132.096,395.415,235.227,-5.41126,253.088,204.497,253.033,385.685,133.27,203.49,502.423,164.6,-62.9591,517.548,163.582,-125.141,405.161,152.556,119.416,521.018,464.101,-5.85782,529.503,510.773,-102.745,513.459,446.379,61.3475,455.177,563.675,66.9254,318.805,617.131,64.1307,246.444,477.766,13.7262,227.777,365.2,111.163,229.324,362.605,59.0773,526.95,397.029,163.793,426.001,772.834,82.875,516.525,845.434,-13.3534,434.812,780.13,46.2961,328.327,731.169,66.284,354.804,851.805
12,0,,,,27.1325,508.702,229.588,-132.081,395.389,235.209,-5.38475,253.067,204.467,253.016,385.641,133.199,203.486,502.433,164.603,-62.9693,517.576,163.6,-125.129,405.219,152.555,119.402,521.031,464.09,-5.87302,529.527,510.767,-102.753,513.482,446.375,61.3398,455.217,563.684,66.9277,318.818,617.127,64.1363,246.447,477.777,13.744,227.802,365.189,111.173,229.315,362.636,59.0805,526.954,397.021,163.804,426.007,772.794,82.9123,516.531,845.431,-13.3217,434.837,780.131,46.3138,328.352,731.16,66.3266,354.811,851.794
13,0,,,,27.1377,508.678,229.613,-132.071,395.366,235.228,-5.37094,253.055,204.477,253.017,385.647,133.227,203.488,502.432,164.626,-62.9728,517.575,163.637,-125.121,405.321,152.578,119.4,521.041,464.089,-5.87118,529.552,510.764,-102.748,513.491,446.368,61.3295,455.247,563.679,66.9185,318.828,617.13,64.1433,246.463,477.816,13.7631,227.822,365.193,111.184,229.328,362.657,59.0852,526.983,397.023,163.814,426.016,772.768,82.9542,516.546,845.437,-13.2955,434.863,780.142,46.3302,328.382,731.182,66.362,354.832,851.805
14,0,,,,27.1479,508.638,229.609,-132.061,395.365,235.241,-5.35631,253.057,204.442,253.043,385.697,133.281,203.485,502.44,164.649,-62.9638,517.581,163.662,-125.113,405.383,152.56,119.409,521.059,464.1,-5.86959,529.571,510.76,-102.744,513.52,446.362,61.3225,455.277,563.69,66.9155,318.842,617.131,64.1348,246.484,477.811,13.7687,227.848,365.18,111.189,229.348,362.669,59.0886,527.025,397.028,163.831,426.03,772.754,82.9922,516.568,845.437,-13.2647,434.895,780.142,46.3402,328.42,731.189,66.3905,354.853,851.812
15,0,,,,27.1554,508.617,229.617,-132.049,395.363,235.257,-5.35514,253.065,204.435,253.04,385.68,133.279,203.503,502.436,164.661,-62.9524,517.582,163.68,-125.113,405.455,152.524,119.42,521.069,464.107,-5.86275,529.581,510.751,-102.735,513.524,446.347,61.3277,455.297,563.693,66.9199,318.856,617.141,64.1317,246.488,477.811,13.7802,227.854,365.167,111.194,229.342,362.658,59.1007,527.052,397.028,163.852,426.034,772.746,83.0306,516.584,845.432,-13.1317,434.961,779.917,46.346,328.427,731.192,66.4094,354.871,851.817
16,0,,,,27.1632,508.602,229.622,-132.057,395.366,235.264,-5.35476,253.059,204.492,253.069,385.674,133.281,203.515,502.419,164.663,-62.9339,517.55,163.675,-125.105,405.407,152.533,119.432,521.055,464.099,-5.8486,529.58,510.743,-102.72,513.523,446.333,61.339,455.282,563.689,66.9243,318.87,617.147,64.1357,246.496,477.822,13.788,227.849,365.175,111.193,229.35,362.679,59.1141,527.036,397.021,163.875,426.022,772.749,83.0678,516.597,845.422,-13.2225,434.944,780.151,46.3388,328.423,731.224,66.4183,354.89,851.829
17,0,,,,27.1786,508.578,229.602,-132.045,395.368,235.258,-5.35314,253.064,204.462,253.077,385.677,133.302,203.525,502.397,164.636,-62.9148,517.526,163.645,-125.089,405.326,152.42,119.444,521.053,464.08,-5.83345,529.58,510.727,-102.703,513.521,446.318,61.36,455.273,563.685,66.9233,318.876,617.149,64.1343,246.502,477.802,13.7758,227.859,365.192,111.19,229.347,362.699,59.1172,527.023,397.016,163.9,426.016,772.744,83.0996,516.613,845.411,-13.1015,435.013,779.918,46.3304,328.459,731.229,66.4235,354.916,851.831
18,0,,,,27.1905,508.581,229.595,-132.047,395.37,235.255,-5.36142,253.063,204.451,253.073,385.679,133.289,203.53,502.393,164.637,-62.9002,517.513,163.635,-125.073,405.212,152.459,119.45,521.057,464.081,-5.82782,529.58,510.721,-102.699,513.518,446.306,61.3634,455.276,563.677,66.9203,318.88,617.145,64.1258,246.501,477.775,13.7707,227.86,365.161,111.205,229.366,362.627,59.1239,527.02,397.002,163.916,426.009,772.738,83.1263,516.629,845.389,-13.0954,435.043,779.916,46.3103,328.473,731.224,66.4143,354.943,851.835
19,0,,,,27.1775,508.569,229.584,-132.054,395.353,235.231,-5.35708,253.053,204.464,253.07,385.661,133.282,203.531,502.388,164.637,-62.9151,517.52,163.636,-125.097,405.343,152.456,119.445,521.052,464.076,-5.82668,529.578,510.719,-102.696,513.522,446.314,61.3644,455.271,563.671,66.9264,318.882,617.141,64.1343,246.503,477.795,13.7814,227.867,365.15,111.193,229.354,362.648,59.1229,527.015,396.993,163.915,426.002,772.741,83.1454,516.654,845.376,-13.0903,435.072,779.914,46.2887,328.492,731.254,66.3966,354.977,851.859
20,0,,,,27.1743,508.591,229.604,-132.066,395.374,235.253,-5.35723,253.066,204.471,253.061,385.642,133.269,203.526,502.406,164.655,-62.9116,517.538,163.648,-125.097,405.32,152.458,119.45,521.056,464.073,-5.82467,529.589,510.725,-102.701,513.528,446.319,61.3684,455.285,563.667,66.9258,318.884,617.147,64.1371,246.501,477.792,13.7806,227.865,365.161,111.189,229.355,362.656,59.1306,527.027,396.99,163.902,425.997,772.737,83.165,516.683,845.355,-13.0822,435.101,779.911,46.2607,328.497,731.281,66.3766,355.003,851.866
21,0,,,,27.1654,508.608,229.621,-132.051,395.394,235.264,-5.36806,253.066,204.443,253.056,385.673,133.296,203.514,502.408,164.664,-62.9268,517.563,163.666,-125.099,405.36,152.477,119.447,521.059,464.068,-5.82,529.591,510.722,-102.697,513.532,446.323,61.3698,455.29,563.665,66.9304,318.882,617.134,64.1365,246.495,477.785,13.7737,227.858,365.16,111.189,229.351,362.642,59.1255,527.035,397.003,163.894,426,772.729,83.1724,516.704,845.331,-13.0844,435.125,779.905,46.2424,328.508,731.294,66.3604,355.023,851.87
22,0,,,,27.1568,508.622,229.633,-132.061,395.388,235.248,-5.37107,253.066,204.46,253.042,385.678,133.292,203.502,502.424,164.676,-62.9421,517.586,163.692,-125.114,405.356,152.564,119.447,521.052,464.065,-5.81656,529.588,510.721,-102.7,513.533,446.326,61.3605,455.292,563.663,66.927,318.878,617.144,64.1384,246.495,477.789,13.7717,227.859,365.143,111.187,229.343,362.637,59.1201,527.038,397.003,163.886,426.012,772.722,83.1749,516.727,845.314,-13.0857,435.137,779.895,46.2434,328.53,731.282,66.3458,355.046,851.877
23,0,,,,27.142,508.621,229.627,-132.092,395.395,235.249,-5.37858,253.083,204.447,253.045,385.685,133.304,203.488,502.429,164.68,-62.9613,517.602,163.699,-125.133,405.366,152.582,119.442,521.043,464.052,-5.81504,529.566,510.725,-102.648,513.77,446.323,61.3665,455.275,563.648,66.9405,318.866,617.141,64.1389,246.492,477.779,13.765,227.851,365.167,111.181,229.327,362.632,59.1184,527.029,396.983,163.875,426.022,772.712,83.1737,516.74,845.295,-13.0857,435.143,779.884,46.2415,328.522,731.306,66.339,355.061,851.883
