Trajectories
100
,,WRAPS2_Chawin:P_Top_R,,,WRAPS2_Chawin:P_Front_L,,,WRAPS2_Chawin:P_Top_L,,,WRAPS2_Chawin:P_Back_L,,,WRAPS2_Chawin:P_Hip_R,,,WRAPS2_Chawin:P_ASIS_R,,,WRAPS2_Chawin:P_ASIS_L,,,WRAPS2_Chawin:P_Hip_L,,,WRAPS2_Chawin:T_Front_R,,,WRAPS2_Chawin:T_Front_L,,,WRAPS2_Chawin:T_Side_L,,,WRAPS2_Chawin:T_SternalNotch,,,WRAPS2_Chawin:T_C7,,,WRAPS2_Chawin:T_T8_Top,,,WRAPS2_Chawin:T_T8_L,,,WRAPS2_Chawin:T_T8_R,,,WRAPS2_Chawin:T_Xyphoid,,,WRAPS2_Chawin:H_Ear_R,,,WRAPS2_Chawin:H_Forehead,,,WRAPS2_Chawin:H_Ear_L,,,WRAPS2_Chawin:H_Occiput,,,WRAPS2_Chawin:H_Vertex,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
10,0,266.115,322.333,234.381,35.0144,454.934,224.727,-124.492,343.754,237.188,3.51124,199.917,212.74,260.46,335.031,128.931,211.265,446.483,160.38,-55.0414,461.629,159.153,-120.023,345.168,143.267,125.888,474.391,484.848,0.446843,481.977,531.608,-96.4162,464.965,467.629,69.2055,413.984,566.405,76.5534,278.55,623.118,73.9417,202.558,498.494,23.6581,182.355,385.946,120.8,184.756,383.154,70.0601,481.785,396.565,169.965,406.733,774.573,82.6577,496.171,842.009,-7.5816,405.455,779.229,59.1859,300.451,736.604,75.7639,333.956,856.348
11,0,266.125,322.308,234.375,35.0128,454.924,224.726,-124.489,343.727,237.172,3.51437,199.909,212.755,260.468,335.037,128.912,211.28,446.481,160.384,-55.0376,461.61,159.135,-120.025,345.154,143.264,125.884,474.361,484.853,0.448982,481.947,531.616,-96.4144,464.948,467.633,69.1962,413.96,566.405,76.5368,278.514,623.121,73.9332,202.537,498.481,23.6591,182.357,385.904,120.794,184.743,383.149,70.0691,481.756,396.56,169.924,406.683,774.587,82.5903,496.12,842.029,-7.62924,405.412,779.219,59.1503,300.408,736.633,75.7068,333.901,856.334
12,0,266.107,322.286,234.377,35.0006,454.91,224.723,-124.509,343.734,237.168,3.5076,199.913,212.74,260.475,335.029,128.908,211.265,446.455,160.352,-55.0446,461.603,159.135,-120.029,345.085,143.22,125.874,474.322,484.856,0.438353,481.934,531.605,-96.4261,464.93,467.625,69.1811,413.939,566.424,76.5102,278.482,623.116,73.9205,202.512,498.465,23.6492,182.351,385.865,120.787,184.742,383.124,70.0572,481.749,396.578,169.876,406.641,774.615,82.5234,496.07,842.041,-7.68443,405.345,779.219,59.128,300.382,736.613,75.6429,333.851,856.338
13,0,266.105,322.304,234.399,34.9878,454.919,224.737,-124.514,343.737,237.186,3.50043,199.909,212.74,260.475,335.053,128.937,211.264,446.473,160.382,-55.0489,461.628,159.151,-120.049,345.132,143.255,125.86,474.32,484.889,0.426728,481.918,531.623,-96.4375,464.925,467.633,69.1714,413.919,566.439,76.4878,278.445,623.117,73.9088,202.5,498.452,23.6457,182.35,385.824,120.786,184.731,383.087,70.05,481.76,396.613,169.834,406.617,774.644,82.4525,496.033,842.054,-7.73689,405.287,779.229,59.1002,300.354,736.614,75.5845,333.812,856.342
14,0,266.089,322.302,234.417,34.9918,454.944,224.754,-124.507,343.77,237.191,3.48424,199.909,212.743,260.469,335.041,128.908,211.253,446.467,160.383,-55.0496,461.622,159.135,-120.049,345.168,143.275,125.851,474.306,484.919,0.421107,481.898,531.642,-96.4439,464.92,467.646,69.1748,413.898,566.456,76.4668,278.41,623.136,73.8927,202.48,498.439,23.6432,182.347,385.809,120.77,184.733,383.115,70.0335,481.791,396.656,169.781,406.59,774.673,82.3893,495.99,842.074,-7.77876,405.222,779.228,59.0821,300.324,736.633,75.536,333.768,856.362
15,0,266.076,322.253,234.397,34.9805,454.931,224.751,-124.517,343.756,237.178,3.4714,199.917,212.743,260.463,335.039,128.919,211.243,446.479,160.397,-55.059,461.637,159.125,-120.085,345.317,143.338,125.834,474.304,484.938,0.406752,481.879,531.652,-96.4611,464.918,467.659,69.1535,413.881,566.479,76.4465,278.375,623.134,73.8815,202.464,498.408,23.6338,182.341,385.772,120.765,184.725,383.077,70.0124,481.804,396.685,169.74,406.569,774.696,82.3346,495.956,842.095,-7.8287,405.155,779.239,59.0557,300.256,736.658,75.4991,333.734,856.363
16,0,266.069,322.257,234.419,34.974,454.906,224.738,-124.533,343.735,237.163,3.46076,199.921,212.733,260.471,335.044,128.949,211.239,446.435,160.375,-55.0612,461.634,159.132,-120.084,345.223,143.294,125.816,474.285,484.964,0.389062,481.864,531.67,-96.474,464.908,467.668,69.1352,413.859,566.506,76.4344,278.352,623.133,73.8701,202.45,498.395,23.6203,182.338,385.783,120.758,184.717,383.085,70.0011,481.799,396.713,169.706,406.543,774.721,82.2854,495.913,842.128,-7.87628,405.105,779.256,59.0325,300.21,736.685,75.4672,333.685,856.374
17,0,266.065,322.261,234.419,34.9734,454.901,224.745,-124.544,343.762,237.182,3.44613,199.917,212.742,260.458,335.015,128.938,211.241,446.445,160.382,-55.0644,461.621,159.124,-120.082,345.183,143.283,125.81,474.262,484.98,0.375334,481.852,531.686,-96.4862,464.892,467.671,69.1186,413.844,566.514,76.405,278.325,623.132,73.8535,202.443,498.39,23.6109,182.332,385.768,120.743,184.719,383.058,70.0051,481.786,396.727,169.677,406.512,774.735,82.2413,495.861,842.154,-7.90934,405.066,779.264,59.0123,300.171,736.692,75.4458,333.631,856.377
18,0,266.06,322.274,234.443,34.9857,454.893,224.752,-124.534,343.773,237.182,3.44808,199.918,212.773,260.467,335.019,128.956,211.253,446.449,160.408,-55.0613,461.612,159.129,-120.071,345.182,143.278,125.806,474.254,484.997,0.368387,481.845,531.698,-96.4776,464.891,467.679,69.1104,413.834,566.528,76.3789,278.306,623.15,73.8339,202.429,498.391,23.5945,182.321,385.761,120.742,184.713,383.061,70.0159,481.764,396.737,169.655,406.476,774.743,82.2035,495.806,842.187,-7.93119,405.03,779.27,59.0005,300.143,736.686,75.4352,333.573,856.373
19,0,266.077,322.238,234.41,34.9975,454.841,224.725,-124.539,343.762,237.195,3.44627,199.913,212.763,260.469,335,128.945,211.259,446.434,160.399,-55.0541,461.602,159.118,-120.052,345.092,143.234,125.804,474.227,485.003,0.35846,481.83,531.702,-96.4855,464.876,467.681,69.0852,413.827,566.543,76.3576,278.288,623.159,73.8207,202.426,498.384,23.5912,182.326,385.777,120.726,184.722,383.075,70.0264,481.709,396.724,169.633,406.435,774.75,82.1748,495.753,842.217,-7.96383,404.993,779.284,58.9869,300.113,736.684,75.4222,333.517,856.373
