Trajectories
100
,,WRAPS2_Chawin:P_Top_R,,,WRAPS2_Chawin:P_Front_L,,,WRAPS2_Chawin:P_Top_L,,,WRAPS2_Chawin:P_Back_L,,,WRAPS2_Chawin:P_Hip_R,,,WRAPS2_Chawin:P_ASIS_R,,,WRAPS2_Chawin:P_ASIS_L,,,WRAPS2_Chawin:P_Hip_L,,,WRAPS2_Chawin:T_Front_R,,,WRAPS2_Chawin:T_Front_L,,,WRAPS2_Chawin:T_Side_L,,,WRAPS2_Chawin:T_SternalNotch,,,WRAPS2_Chawin:T_C7,,,WRAPS2_Chawin:T_T8_Top,,,WRAPS2_Chawin:T_T8_L,,,WRAPS2_Chawin:T_T8_R,,,WRAPS2_Chawin:T_Xyphoid,,,WRAPS2_Chawin:H_Ear_R,,,WRAPS2_Chawin:H_Forehead,,,WRAPS2_Chawin:H_Ear_L,,,WRAPS2_Chawin:H_Occiput,,,WRAPS2_Chawin:H_Vertex,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
170,0,268.117,327.879,239.998,36.6146,460.058,227.708,-122.739,348.105,238.702,5.53448,204.496,215.282,267.265,345.122,129.82,213.436,451.434,164.705,-52.8929,465.648,160.537,-115.709,349.183,144.473,129.106,465.347,502.738,4.47875,470.917,551.294,-93.4977,460.373,487.741,71.634,401.205,576.425,77.2674,261.042,621.815,73.5509,193.327,495.437,21.8129,183.409,381.389,118.968,184.442,378.442,72.9824,481.495,411.403,171.494,396.019,778.132,84.0122,492.23,836.208,-6.49498,395.408,783.931,60.5012,286.887,752.283,77.7075,332.321,868.21
171,0,268.144,327.843,239.99,36.6421,460.037,227.686,-122.722,348.098,238.696,5.54541,204.51,215.223,267.326,345.15,129.883,213.445,451.431,164.715,-52.8708,465.652,160.546,-115.686,349.182,144.477,129.132,465.344,502.736,4.49903,470.91,551.295,-93.4811,460.358,487.735,71.6576,401.199,576.426,77.287,261.034,621.802,73.5693,193.326,495.418,21.8414,183.43,381.315,118.99,184.445,378.397,72.9996,481.488,411.405,171.538,396.019,778.153,84.0292,492.225,836.208,-6.47914,395.395,783.935,60.5384,286.9,752.242,77.7382,332.318,868.213
172,0,268.183,327.821,239.971,36.6712,460.025,227.675,-122.709,348.1,238.714,5.55247,204.509,215.295,267.353,345.136,129.868,213.47,451.433,164.714,-52.8526,465.628,160.546,-115.661,349.208,144.498,129.159,465.338,502.738,4.52361,470.902,551.295,-93.4485,460.34,487.725,71.6825,401.184,576.426,77.3153,261.023,621.801,73.5875,193.323,495.439,21.8635,183.413,381.36,119.006,184.449,378.412,73.0157,481.492,411.406,171.573,396.02,778.17,84.0464,492.219,836.208,-6.45245,395.385,783.932,60.5713,286.894,752.251,77.7674,332.309,868.218
173,0,268.208,327.821,239.973,36.686,460.016,227.661,-122.701,348.091,238.716,5.5684,204.49,215.333,267.42,345.175,129.951,213.482,451.421,164.695,-52.8444,465.618,160.539,-115.673,349.208,144.512,129.168,465.325,502.726,4.53281,470.889,551.289,-93.4376,460.324,487.725,71.6881,401.174,576.408,77.3299,261.017,621.805,73.6019,193.315,495.427,21.8783,183.403,381.353,119.03,184.435,378.423,73.0213,481.485,411.394,171.593,396.012,778.172,84.0557,492.211,836.203,-6.43194,395.372,783.933,60.6069,286.885,752.259,77.7884,332.305,868.22
174,0,268.223,327.816,239.976,36.693,460.003,227.658,-122.69,348.087,238.727,5.57399,204.497,215.328,267.433,345.177,129.943,213.484,451.414,164.671,-52.8353,465.635,160.554,-115.67,349.197,144.525,129.173,465.32,502.719,4.5406,470.879,551.286,-93.4292,460.308,487.719,71.701,401.167,576.41,77.3515,261.018,621.794,73.6246,193.305,495.416,21.896,183.415,381.336,119.049,184.447,378.385,73.0245,481.484,411.391,171.618,396.016,778.171,84.0656,492.209,836.206,-6.42517,395.359,783.94,60.6315,286.887,752.236,77.8133,332.302,868.216
175,0,268.218,327.812,239.968,36.7051,460.039,227.691,-122.671,348.079,238.74,5.58893,204.493,215.32,267.412,345.172,129.933,213.497,451.425,164.685,-52.8191,465.637,160.574,-115.65,349.197,144.533,129.186,465.331,502.727,4.55102,470.883,551.289,-93.4234,460.309,487.721,71.7086,401.168,576.42,77.3702,261.022,621.798,73.6505,193.31,495.42,21.9134,183.412,381.325,119.051,184.447,378.398,73.0372,481.484,411.394,171.619,396.023,778.166,84.0723,492.208,836.211,-6.40994,395.352,783.944,60.6557,286.891,752.226,77.8376,332.297,868.219
176,0,268.219,327.845,239.969,36.7057,460.084,227.725,-122.662,348.092,238.738,5.60338,204.492,215.355,267.367,345.143,129.847,213.495,451.442,164.694,-52.8255,465.664,160.587,-115.62,349.226,144.551,129.183,465.351,502.728,4.55755,470.887,551.287,-93.4302,460.321,487.732,71.7275,401.162,576.399,77.3861,261.018,621.789,73.6713,193.312,495.401,21.9231,183.396,381.346,119.074,184.443,378.386,73.0346,481.502,411.401,171.601,396.031,778.142,84.0728,492.212,836.206,-6.39091,395.35,783.936,60.6704,286.883,752.239,77.8537,332.296,868.21
177,0,268.206,327.864,239.997,36.7041,460.093,227.733,-122.654,348.105,238.747,5.60878,204.49,215.336,267.309,345.128,129.807,213.492,451.43,164.69,-52.8141,465.682,160.591,-115.62,349.229,144.551,129.178,465.356,502.72,4.55794,470.888,551.285,-93.4359,460.327,487.737,71.7311,401.172,576.397,77.3918,261.029,621.781,73.679,193.319,495.411,21.9397,183.409,381.327,119.08,184.446,378.398,73.03,481.507,411.395,171.591,396.04,778.126,84.0729,492.217,836.211,-6.38319,395.349,783.937,60.6832,286.885,752.22,77.8676,332.295,868.206
178,0,268.217,327.889,239.99,36.7085,460.099,227.736,-122.651,348.094,238.731,5.60973,204.503,215.325,267.309,345.134,129.791,213.501,451.442,164.695,-52.8069,465.676,160.6,-115.637,349.227,144.566,129.18,465.362,502.725,4.55785,470.895,551.289,-93.4352,460.321,487.735,71.7336,401.175,576.401,77.4046,261.034,621.782,73.7005,193.327,495.424,21.9616,183.412,381.338,119.092,184.447,378.392,73.0327,481.522,411.405,171.591,396.039,778.12,84.0752,492.214,836.219,-6.38161,395.345,783.95,60.6926,286.896,752.207,77.8816,332.292,868.208
179,0,268.234,327.862,239.978,36.7336,460.093,227.717,-122.642,348.11,238.723,5.60471,204.506,215.334,267.341,345.133,129.807,213.517,451.441,164.685,-52.7975,465.694,160.587,-115.617,349.241,144.549,129.192,465.363,502.722,4.57013,470.902,551.289,-93.4157,460.324,487.738,71.7435,401.176,576.404,77.4157,261.036,621.781,73.7105,193.337,495.424,21.9521,183.411,381.362,119.107,184.464,378.397,73.0442,481.528,411.396,171.608,396.03,778.128,84.0884,492.21,836.221,-6.36737,395.345,783.945,60.7051,286.894,752.2,77.8911,332.286,868.202
180,0,268.26,327.827,239.971,36.7534,460.081,227.699,-122.643,348.124,238.729,5.60934,204.517,215.337,267.412,345.133,129.854,213.535,451.43,164.676,-52.78,465.687,160.588,-115.6,349.257,144.556,129.21,465.371,502.726,4.58485,470.902,551.291,-93.4002,460.313,487.73,71.7489,401.181,576.399,77.4192,261.047,621.788,73.7205,193.347,495.418,21.9684,183.42,381.377,119.113,184.47,378.434,73.0486,481.526,411.401,171.638,396.017,778.15,84.1023,492.199,836.229,-6.36213,395.341,783.942,60.7071,286.892,752.222,77.8977,332.278,868.203
181,0,268.284,327.808,239.968,36.7714,460.059,227.674,-122.642,348.121,238.723,5.6133,204.523,215.348,267.49,345.171,129.937,213.554,451.414,164.652,-52.7716,465.674,160.561,-115.609,349.239,144.535,129.216,465.367,502.72,4.59368,470.905,551.296,-93.3883,460.31,487.729,71.7409,401.185,576.412,77.4233,261.052,621.787,73.7275,193.349,495.411,21.9761,183.441,381.358,119.124,184.472,378.391,73.0563,481.518,411.399,171.662,396.014,778.164,84.1075,492.191,836.238,-6.36895,395.342,783.952,60.7064,286.892,752.219,77.9035,332.27,868.201
182,0,268.303,327.828,239.988,36.7801,460.06,227.659,-122.646,348.157,238.726,5.61206,204.514,215.329,267.52,345.177,129.984,213.558,451.412,164.643,-52.7676,465.688,160.57,-115.605,349.246,144.544,129.223,465.372,502.74,4.59247,470.907,551.31,-93.3817,460.316,487.733,71.7552,401.181,576.415,77.4258,261.054,621.787,73.7297,193.355,495.414,21.9771,183.452,381.346,119.123,184.488,378.373,73.0654,481.54,411.421,171.672,396.007,778.181,84.1124,492.187,836.243,-6.3775,395.343,783.96,60.6986,286.892,752.209,77.9021,332.266,868.202
183,0,268.273,327.799,239.966,36.7773,460.071,227.663,-122.639,348.165,238.739,5.60505,204.528,215.353,267.502,345.172,129.976,213.555,451.412,164.646,-52.7706,465.69,160.559,-115.594,349.254,144.547,129.227,465.388,502.757,4.60217,470.918,551.322,-93.3779,460.34,487.751,71.7577,401.192,576.438,77.4245,261.061,621.794,73.7244,193.361,495.424,21.9781,183.473,381.364,119.121,184.499,378.386,73.0745,481.569,411.445,171.653,396.012,778.19,84.1051,492.195,836.254,-6.37707,395.352,783.963,60.6921,286.901,752.224,77.8825,332.277,868.218
184,0,268.248,327.836,239.984,36.7621,460.113,227.693,-122.64,348.186,238.757,5.60573,204.537,215.363,267.425,345.148,129.907,213.541,451.423,164.658,-52.7719,465.693,160.571,-115.594,349.288,144.569,129.225,465.398,502.773,4.59927,470.93,551.335,-93.3836,460.363,487.768,71.7642,401.196,576.436,77.4211,261.074,621.789,73.721,193.371,495.418,21.9743,183.48,381.372,119.127,184.501,378.404,73.0744,481.576,411.456,171.622,396.029,778.189,84.0887,492.216,836.255,-6.38661,395.371,783.962,60.6776,286.906,752.237,77.8518,332.288,868.23
185,0,268.229,327.857,240.006,36.7531,460.136,227.714,-122.637,348.195,238.766,5.59783,204.543,215.335,267.356,345.119,129.847,213.534,451.437,164.682,-52.7821,465.708,160.57,-115.594,349.272,144.547,129.218,465.409,502.784,4.6019,470.945,551.343,-93.3892,460.388,487.781,71.7641,401.187,576.43,77.4139,261.075,621.792,73.7136,193.38,495.412,21.9767,183.497,381.371,119.122,184.508,378.393,73.0777,481.602,411.471,171.597,396.052,778.196,84.0682,492.228,836.247,-6.39707,395.381,783.954,60.665,286.917,752.236,77.8292,332.304,868.234
186,0,268.206,327.863,239.991,36.7401,460.137,227.719,-122.648,348.184,238.749,5.60811,204.546,215.362,267.319,345.11,129.808,213.517,451.441,164.692,-52.7808,465.729,160.581,-115.595,349.282,144.552,129.221,465.416,502.793,4.60342,470.949,551.345,-93.3893,460.401,487.778,71.771,401.193,576.436,77.4097,261.078,621.795,73.7091,193.38,495.43,21.9725,183.496,381.376,119.123,184.51,378.406,73.0859,481.599,411.47,171.567,396.064,778.186,84.055,492.244,836.25,-6.40779,395.384,783.952,60.6572,286.925,752.243,77.8072,332.32,868.237
187,0,268.212,327.862,239.983,36.7506,460.147,227.72,-122.642,348.201,238.749,5.60115,204.548,215.326,267.33,345.117,129.788,213.527,451.442,164.669,-52.7805,465.746,160.592,-115.609,349.29,144.551,129.225,465.413,502.775,4.60706,470.951,551.336,-93.3845,460.405,487.767,71.7621,401.207,576.44,77.4061,261.084,621.784,73.7065,193.382,495.423,21.9661,183.496,381.358,119.112,184.509,378.414,73.0934,481.603,411.467,171.569,396.077,778.193,84.0468,492.252,836.243,-6.41287,395.395,783.939,60.6527,286.929,752.242,77.7919,332.334,868.229
188,0,268.254,327.867,239.966,36.7536,460.13,227.699,-122.648,348.188,238.735,5.59581,204.547,215.33,267.383,345.166,129.865,213.527,451.447,164.668,-52.7742,465.735,160.572,-115.617,349.307,144.557,129.239,465.403,502.767,4.61141,470.949,551.319,-93.3734,460.401,487.744,71.7611,401.199,576.424,77.403,261.085,621.769,73.6941,193.39,495.411,21.951,183.494,381.367,119.108,184.503,378.393,73.1021,481.597,411.446,171.581,396.077,778.203,84.0431,492.256,836.235,-6.4275,395.404,783.93,60.6342,286.936,752.255,77.7752,332.342,868.227
189,0,268.267,327.823,239.941,36.7592,460.126,227.687,-122.647,348.201,238.738,5.60528,204.562,215.322,267.414,345.175,129.894,213.533,451.433,164.652,-52.7776,465.716,160.56,-115.615,349.295,144.537,129.245,465.39,502.743,4.6145,470.951,551.304,-93.3656,460.401,487.73,71.7612,401.204,576.411,77.3889,261.084,621.779,73.6797,193.385,495.394,21.9409,183.506,381.352,119.095,184.506,378.394,73.1061,481.592,411.434,171.585,396.081,778.211,84.0401,492.262,836.228,-6.43743,395.412,783.922,60.6226,286.944,752.253,77.764,332.348,868.224
190,0,268.264,327.819,239.928,36.7666,460.13,227.676,-122.649,348.223,238.743,5.59079,204.56,215.306,267.454,345.198,129.949,213.542,451.444,164.647,-52.7745,465.729,160.555,-115.608,349.294,144.528,129.247,465.395,502.743,4.61842,470.959,551.301,-93.3599,460.423,487.721,71.7524,401.221,576.402,77.3801,261.091,621.768,73.6591,193.398,495.374,21.9207,183.516,381.344,119.077,184.509,378.368,73.1053,481.606,411.424,171.593,396.086,778.219,84.0379,492.263,836.221,-6.4438,395.425,783.913,60.6119,286.95,752.251,77.757,332.36,868.218
191,0,268.285,327.822,239.946,36.7697,460.123,227.67,-122.638,348.211,238.722,5.59957,204.565,215.309,267.464,345.179,129.943,213.548,451.439,164.642,-52.7698,465.72,160.56,-115.613,349.304,144.544,129.251,465.381,502.733,4.61833,470.962,551.294,-93.3562,460.427,487.71,71.7487,401.228,576.399,77.3722,261.103,621.76,73.6415,193.4,495.371,21.9099,183.529,381.294,119.067,184.528,378.345,73.1069,481.608,411.417,171.589,396.091,778.223,84.0302,492.269,836.222,-6.4582,395.433,783.913,60.6077,286.962,752.231,77.7507,332.366,868.216
192,0,268.28,327.832,239.957,36.7639,460.136,227.666,-122.649,348.226,238.726,5.58954,204.564,215.32,267.441,345.161,129.918,213.537,451.443,164.646,-52.7795,465.718,160.537,-115.618,349.322,144.56,129.253,465.388,502.727,4.62092,470.974,551.289,-93.3575,460.451,487.717,71.7398,401.23,576.4,77.3537,261.111,621.769,73.6237,193.401,495.348,21.8878,183.55,381.281,119.046,184.52,378.338,73.1056,481.612,411.421,171.583,396.104,778.224,84.0237,492.279,836.225,-6.4632,395.443,783.911,60.5979,286.967,752.239,77.745,332.377,868.216
193,0,268.238,327.844,239.969,36.7513,460.135,227.663,-122.651,348.232,238.72,5.58669,204.56,215.34,267.601,346.293,132.436,213.528,451.443,164.66,-52.7826,465.731,160.542,-115.61,349.301,144.545,129.245,465.402,502.732,4.61697,470.981,551.292,-93.3695,460.464,487.715,71.7383,401.234,576.389,77.3494,261.118,621.766,73.6137,193.409,495.338,21.882,183.553,381.289,119.034,184.521,378.325,73.0959,481.62,411.417,171.561,396.128,778.219,84.0157,492.295,836.225,-6.47131,395.452,783.91,60.5937,286.976,752.227,77.7403,332.393,868.211
194,0,268.199,327.88,239.993,36.7298,460.137,227.666,-122.668,348.236,238.725,5.5792,204.565,215.321,267.364,345.135,129.85,213.519,451.448,164.655,-52.7872,465.73,160.542,-115.639,349.295,144.532,129.233,465.402,502.74,4.60889,470.987,551.297,-93.3823,460.482,487.724,71.7328,401.243,576.41,77.3427,261.122,621.775,73.6051,193.408,495.353,21.8721,183.557,381.267,119.021,184.516,378.332,73.0913,481.629,411.432,171.527,396.144,778.196,84.0016,492.302,836.225,-6.48213,395.461,783.908,60.5875,286.988,752.225,77.7249,332.41,868.218
195,0,268.178,327.891,239.992,36.7175,460.144,227.673,-122.671,348.219,238.712,5.57133,204.565,215.308,267.314,345.134,129.848,213.509,451.449,164.659,-52.8014,465.736,160.535,-115.641,349.313,144.548,129.226,465.41,502.734,4.60662,471.002,551.3,-93.3898,460.5,487.734,71.7348,401.246,576.399,77.3307,261.138,621.78,73.5937,193.419,495.356,21.8503,183.557,381.269,119.006,184.519,378.32,73.0869,481.628,411.424,171.515,396.152,778.198,83.9898,492.32,836.232,-6.49282,395.48,783.907,60.5781,287.002,752.227,77.7132,332.434,868.214
196,0,268.157,327.936,240.003,36.7062,460.169,227.696,-122.671,348.224,238.72,5.56317,204.564,215.316,267.275,345.073,129.743,213.504,451.452,164.663,-52.8096,465.743,160.549,-115.988,350.45,145.231,129.216,465.417,502.734,4.60741,471.016,551.296,-93.4008,460.523,487.746,71.7256,401.261,576.411,77.3194,261.145,621.784,73.5838,193.428,495.365,21.8351,183.553,381.32,118.979,184.518,378.378,73.0802,481.631,411.416,171.509,396.165,778.201,83.9758,492.332,836.23,-6.50025,395.496,783.898,60.5666,287.01,752.232,77.6972,332.454,868.214
197,0,268.146,327.912,239.998,36.7038,460.162,227.691,-122.678,348.223,238.725,5.55382,204.559,215.343,267.269,345.081,129.754,213.492,451.435,164.656,-52.8199,465.737,160.55,-115.656,349.32,144.561,129.212,465.425,502.742,4.59999,471.029,551.301,-93.4044,460.527,487.751,71.714,401.281,576.405,77.3038,261.166,621.804,73.5677,193.439,495.377,21.8211,183.561,381.34,118.967,184.523,378.392,73.0742,481.642,411.424,171.502,396.169,778.209,83.9706,492.349,836.236,-6.51497,395.522,783.898,60.5584,287.028,752.23,77.6831,332.473,868.217
198,0,268.181,327.853,239.964,36.7007,460.134,227.668,-122.685,348.224,238.735,5.55202,204.569,215.305,267.357,345.136,129.874,213.498,451.438,164.657,-52.8226,465.724,160.536,-115.664,349.295,144.535,129.216,465.429,502.733,4.59686,471.042,551.299,-93.3906,460.529,487.734,71.7082,401.287,576.413,77.2945,261.187,621.805,73.558,193.453,495.384,21.8069,183.581,381.339,118.952,184.53,378.387,73.0744,481.659,411.425,171.51,396.176,778.214,83.9802,492.36,836.23,-6.52809,395.545,783.899,60.5403,287.046,752.221,77.677,332.486,868.219
199,0,268.199,327.829,239.967,36.7106,460.096,227.648,-122.687,348.21,238.736,5.54556,204.563,215.315,267.414,345.139,129.897,213.497,451.419,164.634,-52.8303,465.703,160.533,-115.669,349.288,144.544,129.221,465.427,502.722,4.59621,471.055,551.29,-93.3862,460.531,487.721,71.7069,401.297,576.405,77.2907,261.205,621.804,73.5391,193.469,495.389,21.7872,183.586,381.329,118.94,184.529,378.389,73.0758,481.664,411.423,171.531,396.176,778.232,83.9851,492.369,836.237,-6.53726,395.568,783.898,60.5273,287.061,752.208,77.6749,332.492,868.217
200,0,268.202,327.827,239.959,36.7039,460.093,227.639,-122.688,348.201,238.729,5.54377,204.55,215.33,267.428,345.15,129.908,213.493,451.416,164.637,-52.8393,465.681,160.508,-115.67,349.275,144.529,129.208,465.441,502.708,4.58412,471.069,551.278,-93.3936,460.545,487.713,71.6921,401.315,576.4,77.2782,261.224,621.802,73.5234,193.479,495.398,21.7611,183.587,381.362,118.922,184.542,378.431,73.0688,481.665,411.398,171.533,396.183,778.235,83.9905,492.377,836.242,-6.53859,395.588,783.893,60.5123,287.075,752.221,77.6681,332.497,868.209
201,0,268.168,327.856,239.979,36.6807,460.082,227.628,-122.714,348.19,238.723,5.53739,204.549,215.322,267.573,346.274,132.44,213.477,451.426,164.646,-52.8522,465.67,160.498,-115.696,349.264,144.532,129.184,465.456,502.689,4.56568,471.089,551.262,-93.4151,460.563,487.697,71.6727,401.327,576.382,77.2658,261.246,621.798,73.5118,193.487,495.397,21.7505,183.583,381.408,118.902,184.54,378.466,73.0552,481.672,411.387,171.518,396.198,778.23,83.9896,492.387,836.247,-6.54493,395.604,783.894,60.5048,287.091,752.209,77.6601,332.509,868.206
202,0,268.139,327.874,240,36.6563,460.084,227.637,-122.726,348.18,238.708,5.5312,204.551,215.306,267.335,345.137,129.895,213.458,451.427,164.662,-52.8691,465.691,160.501,-115.707,349.246,144.509,129.158,465.488,502.689,4.54542,471.107,551.248,-93.447,460.595,487.695,71.6555,401.337,576.369,77.2539,261.269,621.795,73.4925,193.51,495.415,21.7413,183.593,381.363,118.885,184.544,378.438,73.0392,481.691,411.374,171.494,396.218,778.217,83.9905,492.402,836.254,-6.55561,395.633,783.897,60.4963,287.112,752.181,77.6539,332.523,868.191
203,0,268.1,327.924,240.027,36.639,460.119,227.666,-122.722,348.182,238.702,5.51647,204.557,215.292,267.478,346.283,132.503,213.441,451.422,164.672,-52.8701,465.694,160.502,-116.047,350.392,145.199,129.141,465.512,502.677,4.5357,471.129,551.227,-93.466,460.623,487.687,71.6457,401.372,576.369,77.236,261.29,621.799,73.4808,193.523,495.426,21.7287,183.606,381.37,118.871,184.544,378.493,73.0285,481.706,411.363,171.496,396.232,778.212,83.9882,492.423,836.259,-6.54991,395.658,783.891,60.4818,287.135,752.178,77.6512,332.547,868.182
204,0,268.044,327.977,240.072,36.6199,460.13,227.681,-122.733,348.194,238.689,5.51419,204.552,215.301,267.203,345.057,129.755,213.443,451.434,164.68,-52.8849,465.69,160.497,-116.066,350.409,145.201,129.114,465.522,502.653,4.51843,471.15,551.213,-93.491,460.636,487.679,71.6145,401.402,576.36,77.211,261.312,621.807,73.4594,193.532,495.451,21.7254,183.595,381.406,118.87,184.542,378.469,73.0055,481.719,411.353,171.488,396.246,778.203,83.9924,492.448,836.249,-6.55686,395.69,783.883,60.4757,287.152,752.183,77.6496,332.576,868.173
205,0,268.06,327.946,240.05,36.6181,460.116,227.658,-122.75,348.216,238.682,5.48846,204.563,215.273,267.228,345.083,129.817,213.433,451.435,164.702,-52.8859,465.704,160.491,-116.08,350.4,145.176,129.1,465.528,502.638,4.50483,471.162,551.201,-93.4915,460.639,487.649,71.5986,401.425,576.364,77.2009,261.325,621.803,73.4528,193.543,495.46,21.7083,183.607,381.391,118.856,184.552,378.498,73.0016,481.737,411.347,171.493,396.279,778.189,83.9989,492.478,836.225,-6.56389,395.721,783.877,60.4653,287.184,752.177,77.6564,332.613,868.172
206,0,268.084,327.891,240.03,36.6298,460.095,227.638,-122.749,348.217,238.681,5.49038,204.565,215.262,267.472,346.271,132.491,213.44,451.429,164.694,-52.8834,465.714,160.507,-115.74,349.258,144.481,129.106,465.536,502.641,4.49643,471.167,551.2,-93.4871,460.635,487.642,71.59,401.434,576.354,77.1889,261.335,621.803,73.4427,193.559,495.468,21.693,183.604,381.411,118.841,184.56,378.491,73.0036,481.74,411.344,171.502,396.306,778.181,84.0176,492.519,836.203,-6.55822,395.756,783.87,60.4562,287.21,752.192,77.6675,332.666,868.184
207,0,268.112,327.873,240.034,36.6414,460.087,227.638,-122.754,348.232,238.694,5.4914,204.571,215.27,267.331,345.128,129.915,213.452,451.411,164.67,-52.8829,465.691,160.481,-115.732,349.285,144.502,129.102,465.538,502.638,4.49329,471.168,551.194,-93.4889,460.63,487.64,71.5826,401.44,576.352,77.1711,261.34,621.795,73.4242,193.56,495.465,21.6841,183.619,381.416,118.839,184.562,378.498,73.0012,481.742,411.341,171.499,396.339,778.179,84.0301,492.553,836.181,-6.55514,395.794,783.864,60.4413,287.241,752.212,77.6716,332.706,868.191
208,0,268.116,327.848,240.002,36.6397,460.066,227.602,-122.753,348.212,238.667,5.48518,204.567,215.307,267.394,345.162,129.969,213.449,451.416,164.664,-52.8901,465.681,160.469,-115.739,349.258,144.478,129.089,465.539,502.63,4.47489,471.17,551.194,-93.5016,460.631,487.629,71.5498,401.465,576.362,77.1592,261.348,621.789,73.4144,193.564,495.459,21.677,183.627,381.402,118.822,184.579,378.496,72.9908,481.743,411.343,171.509,396.366,778.167,84.0334,492.591,836.157,-6.57255,395.823,783.862,60.425,287.271,752.228,77.6622,332.746,868.194
209,0,268.117,327.862,239.99,36.6325,460.066,227.591,-122.761,348.194,238.665,5.49118,204.579,215.318,267.559,346.284,132.476,213.438,451.42,164.646,-52.893,465.681,160.468,-115.753,349.252,144.502,129.066,465.552,502.649,4.45507,471.178,551.202,-93.5178,460.639,487.636,71.5288,401.467,576.366,77.1478,261.36,621.788,73.4009,193.577,495.474,21.6731,183.652,381.382,118.818,184.593,378.487,72.9766,481.757,411.35,171.5,396.393,778.171,84.0325,492.633,836.145,-6.5819,395.848,783.863,60.4143,287.309,752.227,77.6491,332.79,868.196
210,0,268.086,327.927,240.033,36.6231,460.103,227.624,-122.748,348.207,238.681,5.51233,204.576,215.33,267.314,345.166,129.922,213.427,451.443,164.676,-52.8991,465.69,160.471,-115.728,349.258,144.516,129.052,465.573,502.66,4.44136,471.196,551.21,-93.535,460.661,487.641,71.5248,401.497,576.375,77.1338,261.369,621.784,73.3958,193.585,495.481,21.6595,183.657,381.402,118.818,184.608,378.477,72.9673,481.77,411.361,171.482,396.404,778.17,84.0201,492.667,836.134,-6.59114,395.886,783.866,60.384,287.331,752.245,77.6228,332.828,868.198
211,0,268.063,327.99,240.057,36.6085,460.151,227.659,-122.743,348.218,238.692,5.50613,204.578,215.333,267.453,346.316,132.494,213.428,451.461,164.678,-52.9051,465.701,160.482,-116.058,350.405,145.221,129.022,465.608,502.661,4.42325,471.219,551.203,-93.5654,460.685,487.651,71.5033,401.52,576.382,77.1166,261.388,621.756,73.3918,193.595,495.483,21.67,183.661,381.396,118.815,184.607,378.484,72.9486,481.795,411.362,171.454,396.42,778.168,83.995,492.698,836.129,-6.60072,395.915,783.858,60.3589,287.352,752.252,77.5926,332.858,868.199
212,0,268.044,328.021,240.075,36.6011,460.158,227.647,-122.752,348.243,238.702,5.50422,204.589,215.356,267.454,346.323,132.482,213.426,451.479,164.688,-52.9066,465.709,160.474,-116.071,350.395,145.204,129.004,465.622,502.655,4.39795,471.231,551.199,-93.5822,460.693,487.646,71.4893,401.531,576.385,77.1099,261.408,621.753,73.3918,193.613,495.495,21.6768,183.681,381.383,118.821,184.627,378.499,72.9347,481.812,411.364,171.435,396.439,778.175,83.9663,492.727,836.114,-6.63076,395.932,783.853,60.3342,287.375,752.263,77.5624,332.879,868.196
213,0,268.064,328.02,240.075,36.6108,460.168,227.644,-122.749,348.23,238.667,5.51291,204.585,215.359,267.251,345.146,129.874,213.423,451.485,164.688,-52.9001,465.726,160.486,-115.728,349.275,144.51,128.994,465.637,502.656,4.38252,471.245,551.195,-93.5849,460.687,487.617,71.4744,401.539,576.372,77.1098,261.413,621.767,73.3967,193.634,495.513,21.687,183.69,381.382,118.821,184.646,378.518,72.9295,481.82,411.363,171.409,396.463,778.179,83.9337,492.741,836.115,-6.65584,395.948,783.845,60.3199,287.394,752.253,77.5311,332.887,868.199
214,0,268.079,328.006,240.068,36.6217,460.179,227.655,-122.747,348.256,238.676,5.50164,204.597,215.333,267.288,345.189,129.918,213.442,451.488,164.706,-52.8833,465.734,160.484,-115.711,349.291,144.512,128.99,465.656,502.658,4.37853,471.254,551.184,-93.5884,460.692,487.612,71.4727,401.561,576.374,77.1028,261.428,621.769,73.3984,193.644,495.516,21.6811,183.699,381.378,118.84,184.648,378.511,72.9294,481.835,411.36,171.392,396.479,778.197,83.9058,492.751,836.12,-6.6751,395.956,783.835,60.2852,287.398,752.282,77.5018,332.899,868.199
