Trajectories
100
,,WRAPS2_Chawin:P_Top_R,,,WRAPS2_Chawin:P_Front_L,,,WRAPS2_Chawin:P_Top_L,,,WRAPS2_Chawin:P_Back_L,,,WRAPS2_Chawin:P_Hip_R,,,WRAPS2_Chawin:P_ASIS_R,,,WRAPS2_Chawin:P_ASIS_L,,,WRAPS2_Chawin:P_Hip_L,,,WRAPS2_Chawin:T_Front_R,,,WRAPS2_Chawin:T_Front_L,,,WRAPS2_Chawin:T_Side_L,,,WRAPS2_Chawin:T_SternalNotch,,,WRAPS2_Chawin:T_C7,,,WRAPS2_Chawin:T_T8_Top,,,WRAPS2_Chawin:T_T8_L,,,WRAPS2_Chawin:T_T8_R,,,WRAPS2_Chawin:T_Xyphoid,,,WRAPS2_Chawin:H_Ear_R,,,WRAPS2_Chawin:H_Forehead,,,WRAPS2_Chawin:H_Ear_L,,,WRAPS2_Chawin:H_Occiput,,,WRAPS2_Chawin:H_Vertex,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
22,0,252.784,357.648,236.683,25.1805,496.447,225.217,-137.375,389.042,238.85,-13.5717,241.719,216.147,248.118,364.583,140.394,200.972,481.904,160.624,-64.8973,504.033,158.952,-129.781,389.891,149.618,120.453,500.108,480.338,-2.69576,505.843,532.983,-102.405,494.345,472.682,60.0372,432.55,573.159,67.1521,295.02,621.013,64.5187,226.4,479.095,9.20485,215.565,366.644,106.246,216.779,360.586,59.5003,508.284,409.508,167.754,406.759,776.294,84.3145,498.499,845.772,-10.3165,409.213,787.663,52.8574,303.346,743.09,74.7743,336.878,861.751
23,0,252.769,357.607,236.679,25.1551,496.422,225.227,-137.378,388.986,238.836,-13.5881,241.677,216.155,248.103,364.498,140.402,200.933,481.882,160.627,-64.9113,504.024,158.953,-129.789,389.867,149.639,120.442,500.028,480.308,-2.70701,505.761,532.971,-102.328,494.019,472.681,60.0218,432.437,573.118,67.1415,294.937,621.022,64.5096,226.326,479.078,9.17789,215.49,366.627,106.212,216.692,360.579,59.4714,508.203,409.486,167.721,406.664,776.327,84.2809,498.357,845.784,-10.3522,409.051,787.649,52.8412,303.231,743.032,74.7364,336.723,861.726
24,0,252.75,357.547,236.656,25.1271,496.404,225.239,-137.395,388.939,238.828,-13.6091,241.635,216.106,248.088,364.467,140.386,200.91,481.838,160.629,-64.9375,503.995,158.956,-129.811,389.843,149.638,120.431,499.96,480.276,-2.7115,505.677,532.948,-102.427,494.199,472.642,59.9911,432.324,573.08,67.1189,294.862,621.025,64.4899,226.271,479.055,9.15758,215.412,366.599,106.181,216.605,360.609,59.4424,508.121,409.465,167.71,406.57,776.335,84.2502,498.222,845.795,-10.4945,408.993,787.719,52.8111,303.105,743.026,74.6859,336.555,861.693
25,0,252.736,357.503,236.645,25.1177,496.357,225.239,-137.399,388.899,238.813,-13.6199,241.624,216.128,248.075,364.436,140.382,200.906,481.789,160.625,-64.9489,503.958,158.952,-129.836,389.791,149.604,120.43,499.878,480.245,-2.71122,505.582,532.926,-102.431,494.123,472.617,59.9832,432.208,573.037,67.0958,294.796,621.024,64.4642,226.197,479.025,9.13234,215.321,366.576,106.156,216.511,360.596,59.4455,508.019,409.418,167.686,406.444,776.327,84.2372,498.073,845.808,-10.5148,408.886,787.711,52.801,303.014,742.974,74.6605,336.399,861.65
26,0,252.735,357.449,236.64,24.9773,496.548,225.242,-137.4,388.85,238.785,-13.6492,241.564,216.106,248.095,364.396,140.39,200.887,481.739,160.609,-64.9489,503.915,158.949,-129.839,389.733,149.577,120.43,499.762,480.201,-2.70623,505.488,532.886,-102.437,494.033,472.572,59.9734,432.088,572.99,67.0805,294.735,621.01,64.4382,226.112,479.01,9.10744,215.222,366.556,106.144,216.432,360.548,59.4636,507.911,409.362,167.685,406.331,776.302,84.2278,497.936,845.825,-10.4089,408.703,787.612,52.7746,302.921,742.955,74.6439,336.265,861.619
27,0,252.746,357.373,236.618,25.1303,496.213,225.187,-137.405,388.807,238.763,-13.664,241.543,216.078,248.109,364.361,140.357,200.88,481.688,160.588,-64.9401,503.868,158.939,-129.862,389.699,149.571,120.436,499.64,480.156,-2.70392,505.389,532.844,-102.442,493.932,472.523,59.9711,431.966,572.942,67.0607,294.669,620.99,64.4212,226.041,478.986,9.09134,215.146,366.506,106.128,216.353,360.488,59.4595,507.784,409.279,167.685,406.207,776.258,84.2229,497.82,845.827,-10.4202,408.618,787.587,52.7571,302.846,742.912,74.6264,336.152,861.586
28,0,252.743,357.309,236.604,25.1304,496.158,225.174,-137.432,388.781,238.754,-13.6784,241.544,216.053,248.141,364.287,140.334,200.879,481.647,160.583,-64.929,503.815,158.913,-129.859,389.632,149.502,120.435,499.527,480.112,-2.70956,505.298,532.798,-102.45,493.84,472.478,59.9592,431.829,572.886,67.0329,294.594,620.98,64.3924,225.964,478.961,9.07731,215.069,366.48,106.113,216.295,360.447,59.4674,507.661,409.224,167.678,406.1,776.223,84.2301,497.742,845.818,-10.5513,408.62,787.637,52.7308,302.764,742.892,74.6147,336.069,861.548
29,0,252.744,357.289,236.598,25.1365,496.144,225.164,-137.433,388.743,238.703,-13.6995,241.534,216.033,248.144,364.269,140.349,200.88,481.623,160.571,-64.9298,503.793,158.893,-129.865,389.602,149.464,120.429,499.436,480.06,-2.72002,505.212,532.738,-102.455,493.751,472.429,59.9413,431.708,572.833,66.9913,294.532,620.944,64.3667,225.906,478.933,9.05809,214.992,366.441,106.079,216.203,360.438,59.4683,507.553,409.171,167.666,406.027,776.175,84.2428,497.685,845.786,-10.4296,408.504,787.521,52.7078,302.699,742.862,74.596,336.001,861.509
30,0,252.716,357.253,236.564,25.1125,496.137,225.149,-137.445,388.74,238.677,-13.7158,241.549,215.986,248.091,364.238,140.335,200.849,481.598,160.549,-64.9487,503.803,158.88,-129.893,389.591,149.482,120.409,499.356,480.017,-2.74111,505.124,532.692,-102.478,493.681,472.39,59.917,431.613,572.803,66.9639,294.474,620.932,64.3495,225.847,478.899,9.04291,214.925,366.419,106.034,216.113,360.438,59.4363,507.435,409.096,167.664,405.979,776.148,84.2535,497.648,845.747,-10.4382,408.465,787.496,52.6842,302.658,742.839,74.5735,335.959,861.485
31,0,252.676,357.262,236.578,25.0806,496.165,225.151,-137.456,388.742,238.666,-13.7453,241.558,215.97,248.014,364.22,140.322,200.834,481.593,160.553,-64.9691,503.816,158.868,-129.908,389.594,149.468,120.392,499.279,479.973,-2.76234,505.029,532.64,-102.418,493.345,472.36,59.8901,431.449,572.78,66.9466,294.424,620.895,64.3331,225.78,478.851,9.02876,214.866,366.344,106.031,216.04,360.35,59.4032,507.318,409.039,167.645,405.948,776.122,84.2657,497.617,845.705,-10.5721,408.513,787.553,52.6564,302.609,742.807,74.5519,335.938,861.468
