Trajectories
100
,,WRAPS2_Chawin:P_Top_R,,,WRAPS2_Chawin:P_Front_L,,,WRAPS2_Chawin:P_Top_L,,,WRAPS2_Chawin:P_Back_L,,,WRAPS2_Chawin:P_Hip_R,,,WRAPS2_Chawin:P_ASIS_R,,,WRAPS2_Chawin:P_ASIS_L,,,WRAPS2_Chawin:P_Hip_L,,,WRAPS2_Chawin:T_Front_R,,,WRAPS2_Chawin:T_Front_L,,,WRAPS2_Chawin:T_Side_L,,,WRAPS2_Chawin:T_SternalNotch,,,WRAPS2_Chawin:T_C7,,,WRAPS2_Chawin:T_T8_Top,,,WRAPS2_Chawin:T_T8_L,,,WRAPS2_Chawin:T_T8_R,,,WRAPS2_Chawin:T_Xyphoid,,,WRAPS2_Chawin:H_Ear_R,,,WRAPS2_Chawin:H_Forehead,,,WRAPS2_Chawin:H_Ear_L,,,WRAPS2_Chawin:H_Occiput,,,WRAPS2_Chawin:H_Vertex,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
10,0,263.141,392.04,234.633,31.4748,524.984,223.11,-127.047,409.932,233.324,0.929689,268.35,210.941,257.604,395.894,136.27,208.257,515.141,159.408,-58.1004,529.352,156.221,-118.751,412.349,149.148,118.691,553.681,459.41,-6.15379,561.263,507.393,-103.276,536.633,446.548,62.7607,496.503,559.657,74.1521,366.466,624.773,72.9739,280.05,495.28,21.4775,250.466,386.348,118.421,254.346,382.649,61.8714,552.012,387.898,165.769,531.478,751.642,75.26,637.412,779.739,-11.2631,525.944,759.581,58.9924,415.23,760.842,74.4638,494.062,857.243
11,0,263.153,391.992,234.608,31.4785,524.937,223.106,-127.052,409.915,233.323,0.911714,268.323,210.947,257.609,395.842,136.246,208.263,515.113,159.402,-58.0878,529.341,156.223,-118.752,412.325,149.059,118.716,553.613,459.395,-6.12485,561.205,507.393,-103.257,536.591,446.545,62.8037,496.42,559.644,74.1685,366.411,624.747,72.967,279.974,495.322,21.4803,250.42,386.333,118.414,254.288,382.628,61.8846,551.972,387.909,165.761,531.526,751.584,75.2294,637.486,779.605,-11.2747,525.993,759.513,58.9903,415.273,760.865,74.4538,494.154,857.191
12,0,263.166,391.967,234.605,31.484,524.901,223.108,-127.047,409.891,233.304,0.898532,268.305,210.94,257.641,395.839,136.294,208.273,515.089,159.394,-58.1838,529.317,156.351,-118.753,412.285,148.955,118.579,553.559,459.55,-6.10362,561.154,507.4,-103.242,536.561,446.556,62.8536,496.338,559.593,74.1881,366.365,624.724,72.9693,279.922,495.327,21.4707,250.384,386.325,118.411,254.237,382.596,61.9172,551.878,387.878,165.754,531.561,751.546,75.2129,637.525,779.482,-11.2875,526.041,759.452,58.9876,415.346,760.854,74.4341,494.251,857.16
13,0,263.195,391.919,234.586,31.4906,524.886,223.108,-127.039,409.87,233.303,0.882151,268.3,210.927,257.651,395.845,136.326,208.275,515.072,159.408,-58.0634,529.316,156.225,-118.762,412.282,148.952,118.76,553.467,459.381,-6.07352,561.096,507.404,-103.225,536.528,446.566,62.9049,496.27,559.595,74.2089,366.323,624.72,72.9515,279.847,495.41,21.4834,250.35,386.303,118.413,254.185,382.587,61.9287,551.855,387.892,165.744,531.59,751.516,75.1972,637.563,779.379,-11.2985,526.077,759.406,58.9782,415.391,760.856,74.4135,494.33,857.142
14,0,263.189,391.909,234.575,31.4955,524.839,223.088,-127.041,409.845,233.273,0.880023,268.286,210.878,257.664,395.856,136.355,208.284,515.078,159.396,-58.0593,529.325,156.221,-118.492,411.649,146.77,118.779,553.417,459.375,-6.05227,561.047,507.406,-103.212,536.503,446.57,62.9519,496.196,559.564,74.2284,366.282,624.694,72.9524,279.797,495.408,21.473,250.311,386.286,118.406,254.14,382.549,61.953,551.806,387.889,165.729,531.62,751.477,75.1946,637.592,779.296,-11.3065,526.12,759.362,58.9581,415.434,760.834,74.3826,494.397,857.107
15,0,263.146,391.944,234.59,31.4898,524.866,223.107,-127.033,409.781,233.251,0.873566,268.284,210.879,257.625,395.816,136.249,208.271,515.071,159.408,-58.0778,529.344,156.239,-118.778,412.263,148.82,118.775,553.383,459.385,-6.04628,561.016,507.413,-103.206,536.476,446.574,62.9731,496.132,559.56,74.2338,366.242,624.681,72.9438,279.758,495.422,21.4758,250.283,386.266,118.403,254.116,382.545,61.9434,551.79,387.913,165.705,531.634,751.463,75.1742,637.621,779.245,-11.3278,526.158,759.32,58.9177,415.469,760.822,74.3331,494.458,857.074
16,0,263.118,391.978,234.602,31.4881,524.933,223.14,-127.015,409.747,233.23,0.873011,268.286,210.874,257.582,395.801,136.22,208.252,515.082,159.415,-58.184,529.345,156.344,-118.765,412.255,148.796,118.619,553.403,459.547,-6.0414,560.992,507.414,-103.197,536.459,446.576,63.0056,496.075,559.508,74.2467,366.216,624.675,72.9473,279.732,495.413,21.4655,250.254,386.275,118.402,254.093,382.52,61.9557,551.73,387.872,165.672,531.631,751.461,75.1471,637.647,779.22,-11.3554,526.182,759.284,58.8852,415.495,760.797,74.2712,494.493,857.061
17,0,263.11,391.987,234.596,31.4864,524.942,223.133,-126.998,409.682,233.211,0.87025,268.284,210.85,257.597,395.836,136.259,208.26,515.09,159.42,-58.0932,529.386,156.243,-118.763,412.274,148.773,118.782,553.342,459.369,-6.02252,560.971,507.399,-103.183,536.448,446.58,63.0331,496.035,559.523,74.2597,366.187,624.666,72.9482,279.71,495.409,21.4631,250.24,386.232,118.386,254.066,382.499,61.9516,551.789,387.915,165.64,531.639,751.47,75.117,637.659,779.207,-11.3887,526.203,759.251,58.8511,415.517,760.741,74.2056,494.501,857.05
18,0,263.118,391.96,234.582,31.4886,524.92,223.11,-126.981,409.64,233.183,0.866668,268.286,210.864,257.614,395.813,136.238,208.258,515.092,159.422,-58.1803,529.357,156.323,-118.756,412.265,148.764,118.681,553.355,459.491,-5.99741,560.957,507.395,-103.17,536.439,446.582,63.0823,495.985,559.442,74.2776,366.171,624.658,72.9557,279.704,495.399,21.4697,250.241,386.222,118.386,254.061,382.475,61.993,551.694,387.837,165.605,531.63,751.502,75.0791,637.639,779.219,-11.4352,526.19,759.232,58.8013,415.506,760.731,74.1353,494.487,857.062
19,0,263.115,391.966,234.57,31.4928,524.921,223.086,-126.966,409.639,233.164,0.861911,268.292,210.871,257.609,395.786,136.212,208.27,515.075,159.382,-58.1745,529.342,156.292,-118.755,412.286,148.807,118.676,553.354,459.491,-5.97204,560.946,507.382,-103.149,536.438,446.593,63.1192,495.945,559.417,74.2971,366.163,624.668,72.9734,279.696,495.389,21.4729,250.229,386.216,118.389,254.057,382.454,62.0138,551.667,387.833,165.564,531.619,751.553,75.0191,637.604,779.251,-11.4841,526.159,759.213,58.7414,415.461,760.746,74.0448,494.435,857.077
