Trajectories
100
,,WRAPS2_Chawin:P_Top_R,,,WRAPS2_Chawin:P_Front_L,,,WRAPS2_Chawin:P_Top_L,,,WRAPS2_Chawin:P_Back_L,,,WRAPS2_Chawin:P_Hip_R,,,WRAPS2_Chawin:P_ASIS_R,,,WRAPS2_Chawin:P_ASIS_L,,,WRAPS2_Chawin:P_Hip_L,,,WRAPS2_Chawin:T_Front_R,,,WRAPS2_Chawin:T_Front_L,,,WRAPS2_Chawin:T_Side_L,,,WRAPS2_Chawin:T_SternalNotch,,,WRAPS2_Chawin:T_C7,,,WRAPS2_Chawin:T_T8_Top,,,WRAPS2_Chawin:T_T8_L,,,WRAPS2_Chawin:T_T8_R,,,WRAPS2_Chawin:T_Xyphoid,,,WRAPS2_Chawin:H_Ear_R,,,WRAPS2_Chawin:H_Forehead,,,WRAPS2_Chawin:H_Ear_L,,,WRAPS2_Chawin:H_Occiput,,,WRAPS2_Chawin:H_Vertex,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
164,0,266.796,327.445,240.665,36.0844,459.926,222.817,-123.84,349.881,237.694,3.92618,205.246,221.162,265.617,332.163,131.372,212.925,448.727,161.093,-53.3053,464.109,155.735,-116.32,349.165,143.252,128.929,488.772,485.403,4.03174,500.81,532.555,-93.4807,485.062,469.752,72.0402,433.077,565.553,75.3585,299.788,626.155,69.5147,218.5,505.882,18.1283,197.126,393.974,115.19,195.753,392.366,72.8886,495.837,392.501,174.553,431.989,770.373,90.455,529.829,830.01,-3.06513,435.292,779.19,60.7075,325.386,746.159,81.067,370.154,861.916
165,0,266.811,327.374,240.63,36.0969,459.911,222.815,-123.825,349.88,237.695,3.92952,205.232,221.138,265.636,332.162,131.353,212.933,448.728,161.093,-53.2834,464.093,155.739,-116.323,349.151,143.239,128.929,488.737,485.412,4.02712,500.774,532.549,-93.478,485.024,469.731,72.0232,433.057,565.556,75.3324,299.764,626.145,69.4988,218.461,505.867,18.1239,197.098,393.967,115.192,195.726,392.364,72.9099,495.8,392.49,174.515,431.955,770.391,90.3985,529.781,830.028,-3.1114,435.231,779.181,60.6878,325.326,746.143,81.03,370.111,861.908
166,0,266.809,327.332,240.626,36.1002,459.888,222.808,-123.833,349.876,237.692,3.91279,205.219,221.198,265.646,332.148,131.329,212.929,448.704,161.085,-53.291,464.085,155.745,-116.332,349.17,143.24,128.924,488.701,485.414,4.01089,500.737,532.548,-93.4918,484.987,469.706,72.0097,433.03,565.538,75.3085,299.73,626.151,69.489,218.436,505.875,18.1175,197.078,393.938,115.18,195.703,392.371,72.9176,495.762,392.497,174.482,431.929,770.427,90.3284,529.74,830.036,-3.17354,435.162,779.168,60.654,325.274,746.154,80.9851,370.065,861.904
167,0,266.812,327.33,240.633,36.0926,459.872,222.809,-123.841,349.859,237.679,3.91737,205.224,221.159,265.66,332.163,131.339,212.94,448.702,161.1,-53.2911,464.078,155.747,-116.342,349.182,143.241,128.911,488.675,485.432,3.98905,500.699,532.552,-93.5036,484.957,469.698,71.9947,432.983,565.542,75.28,299.693,626.153,69.4748,218.409,505.851,18.1113,197.059,393.926,115.16,195.678,392.357,72.9148,495.725,392.499,174.447,431.905,770.45,90.256,529.704,830.038,-3.24125,435.112,779.169,60.6221,325.229,746.171,80.9307,370.02,861.904
168,0,266.792,327.295,240.62,36.0995,459.879,222.825,-123.831,349.87,237.698,3.91324,205.216,221.148,265.652,332.157,131.319,212.942,448.696,161.095,-53.287,464.076,155.758,-116.344,349.196,143.227,128.905,488.651,485.452,3.97653,500.665,532.565,-93.5138,484.933,469.699,71.9825,432.946,565.548,75.2512,299.654,626.154,69.4624,218.381,505.847,18.1121,197.038,393.891,115.16,195.663,392.36,72.9093,495.713,392.507,174.406,431.879,770.457,90.1889,529.681,830.041,-3.28586,435.078,779.157,60.5937,325.2,746.172,80.8804,369.989,861.899
169,0,266.781,327.303,240.63,36.091,459.888,222.835,-123.833,349.895,237.709,3.90772,205.196,221.211,265.649,332.172,131.352,212.932,448.707,161.127,-53.2991,464.087,155.762,-116.354,349.183,143.216,128.893,488.622,485.457,3.95736,500.629,532.577,-93.5304,484.905,469.707,71.9664,432.906,565.551,75.2277,299.61,626.159,69.458,218.352,505.843,18.1144,197.019,393.854,115.149,195.644,392.353,72.8917,495.707,392.522,174.355,431.869,770.471,90.1103,529.647,830.058,-3.33665,435.037,779.159,60.5776,325.181,746.156,80.8183,369.958,861.908
170,0,266.762,327.305,240.627,36.08,459.868,222.821,-123.859,349.862,237.679,3.90802,205.189,221.189,265.629,332.165,131.34,212.917,448.704,161.127,-53.3154,464.086,155.761,-116.347,349.167,143.216,128.875,488.583,485.459,3.93641,500.594,532.583,-93.5454,484.872,469.703,71.9482,432.873,565.556,75.2166,299.573,626.149,69.4472,218.319,505.814,18.1127,196.993,393.847,115.137,195.617,392.352,72.8705,495.695,392.533,174.301,431.842,770.475,90.0371,529.604,830.055,-3.39641,434.997,779.154,60.5504,325.157,746.129,80.759,369.923,861.909
171,0,266.765,327.312,240.649,36.0746,459.869,222.833,-123.862,349.845,237.683,3.91395,205.177,221.142,265.619,332.16,131.348,212.916,448.699,161.118,-53.3198,464.085,155.781,-116.344,349.142,143.217,128.861,488.558,485.478,3.9258,500.563,532.589,-93.5627,484.849,469.701,71.9296,432.824,565.566,75.1974,299.533,626.144,69.4429,218.292,505.814,18.0933,196.978,393.845,115.145,195.593,392.305,72.8596,495.685,392.56,174.244,431.799,770.477,89.9754,529.564,830.065,-3.45012,434.958,779.152,60.5188,325.126,746.099,80.7002,369.879,861.911
172,0,266.738,327.314,240.634,36.0791,459.86,222.833,-123.857,349.83,237.679,3.91886,205.163,221.181,265.601,332.154,131.33,212.911,448.706,161.131,-53.3325,464.087,155.791,-116.339,349.131,143.22,128.85,488.53,485.493,3.91314,500.536,532.592,-93.5712,484.831,469.699,71.9064,432.8,565.57,75.1677,299.492,626.152,69.4223,218.268,505.807,18.0823,196.961,393.836,115.118,195.566,392.336,72.8518,495.686,392.563,174.2,431.767,770.484,89.9093,529.517,830.083,-3.48907,434.914,779.142,60.4793,325.089,746.101,80.6495,369.839,861.909
173,0,266.747,327.329,240.64,36.0733,459.85,222.835,-123.855,349.815,237.678,3.93549,205.146,221.135,265.602,332.156,131.332,212.906,448.712,161.158,-53.3433,464.087,155.796,-116.342,349.125,143.212,128.832,488.506,485.5,3.89783,500.515,532.594,-93.5806,484.815,469.681,71.8914,432.764,565.561,75.1417,299.448,626.148,69.3992,218.24,505.815,18.0695,196.945,393.814,115.094,195.537,392.339,72.8421,495.655,392.553,174.155,431.737,770.492,89.8447,529.47,830.103,-3.53581,434.881,779.138,60.4369,325.053,746.087,80.5973,369.8,861.906
174,0,266.766,327.315,240.656,36.0658,459.829,222.844,-123.814,349.578,237.592,3.94984,205.142,221.052,265.621,332.176,131.32,212.902,448.687,161.145,-53.3445,464.055,155.792,-116.34,349.111,143.223,128.821,488.47,485.503,3.88398,500.484,532.592,-93.5906,484.788,469.675,71.8667,432.744,565.568,75.1161,299.416,626.141,69.3709,218.214,505.814,18.0582,196.932,393.799,115.088,195.519,392.326,72.8387,495.623,392.553,174.125,431.689,770.512,89.7942,529.428,830.12,-3.58399,434.84,779.141,60.4023,325.031,746.067,80.5498,369.748,861.893
175,0,266.778,327.244,240.616,36.0719,459.806,222.855,-123.799,349.563,237.592,3.96009,205.138,221.025,265.645,332.182,131.34,212.917,448.675,161.147,-53.3283,464.027,155.791,-116.332,349.106,143.208,128.819,488.436,485.518,3.87528,500.454,532.593,-93.5908,484.762,469.662,71.85,432.736,565.575,75.0891,299.374,626.153,69.3546,218.195,505.82,18.0509,196.92,393.782,115.079,195.499,392.338,72.857,495.59,392.551,174.092,431.639,770.519,89.7567,529.387,830.144,-3.61904,434.798,779.138,60.3621,325.004,746.069,80.5044,369.697,861.892
176,0,266.79,327.238,240.609,36.0777,459.798,222.867,-123.784,349.559,237.597,3.96255,205.125,221.022,265.666,332.196,131.322,212.924,448.679,161.176,-53.3195,464.004,155.781,-116.332,349.092,143.222,128.812,488.403,485.527,3.86402,500.421,532.598,-93.5956,484.73,469.654,71.8275,432.72,565.602,75.0638,299.338,626.143,69.3256,218.165,505.81,18.0384,196.899,393.792,115.067,195.478,392.331,72.8648,495.558,392.549,174.057,431.581,770.546,89.7157,529.341,830.155,-3.65496,434.751,779.139,60.3331,324.969,746.074,80.4609,369.65,861.898
177,0,266.792,327.221,240.623,36.0634,459.78,222.869,-123.806,349.562,237.594,3.95556,205.115,221.003,265.684,332.166,131.298,212.909,448.643,161.164,-53.3287,463.997,155.775,-116.337,349.087,143.204,128.789,488.375,485.526,3.84257,500.385,532.607,-93.6186,484.706,469.647,71.7929,432.699,565.611,75.0415,299.305,626.131,69.3121,218.139,505.811,18.0139,196.875,393.8,115.048,195.46,392.326,72.8477,495.53,392.534,174.001,431.529,770.559,89.6706,529.297,830.166,-3.69933,434.7,779.129,60.2957,324.932,746.071,80.4078,369.605,861.9
178,0,266.79,327.234,240.636,36.0577,459.781,222.868,-123.821,349.551,237.582,3.95772,205.117,220.909,265.669,332.159,131.305,212.911,448.645,161.17,-53.3305,464.026,155.8,-116.326,349.079,143.203,128.765,488.364,485.557,3.81534,500.368,532.616,-93.6423,484.686,469.644,71.7629,432.68,565.624,75.0257,299.286,626.123,69.2872,218.116,505.799,18.0159,196.865,393.747,115.042,195.434,392.325,72.8289,495.524,392.546,173.958,431.501,770.598,89.6133,529.25,830.187,-3.74193,434.657,779.129,60.2471,324.885,746.083,80.3538,369.565,861.897
179,0,266.767,327.242,240.641,36.0569,459.801,222.882,-123.817,349.547,237.581,3.93116,205.107,220.943,265.641,332.188,131.304,212.903,448.655,161.193,-53.341,464.05,155.83,-116.328,349.08,143.185,128.735,488.36,485.585,3.79348,500.355,532.622,-93.6622,484.689,469.65,71.7508,432.674,565.637,75.0038,299.258,626.115,69.2653,218.096,505.796,18.0093,196.858,393.731,115.038,195.428,392.312,72.7915,495.56,392.587,173.901,431.466,770.6,89.54,529.212,830.21,-3.78057,434.613,779.117,60.1959,324.828,746.118,80.3042,369.524,861.897
180,0,266.717,327.293,240.68,36.0507,459.803,222.887,-123.822,349.553,237.585,3.93401,205.115,220.883,265.593,332.174,131.31,212.884,448.656,161.211,-53.382,464.079,155.85,-116.344,349.088,143.191,128.691,488.347,485.604,3.76366,500.344,532.635,-93.6993,484.686,469.651,71.7154,432.672,565.652,74.9756,299.231,626.102,69.2319,218.078,505.789,17.982,196.849,393.731,115,195.423,392.329,72.7507,495.58,392.606,173.835,431.436,770.615,89.4743,529.183,830.225,-3.83185,434.571,779.113,60.1498,324.785,746.146,80.2468,369.472,861.891
181,0,266.713,327.267,240.674,36.0382,459.794,222.889,-123.839,349.535,237.566,3.91925,205.108,220.862,265.566,332.153,131.327,212.872,448.639,161.201,-53.3904,464.069,155.843,-116.354,349.092,143.197,128.671,488.33,485.618,3.74212,500.332,532.635,-93.7206,484.679,469.654,71.6896,432.661,565.667,74.9378,299.211,626.111,69.1998,218.068,505.762,17.9563,196.849,393.72,114.997,195.407,392.313,72.7357,495.571,392.611,173.794,431.415,770.636,89.4226,529.149,830.242,-3.87796,434.534,779.111,60.1118,324.762,746.118,80.1979,369.421,861.881
182,0,266.736,327.259,240.684,36.0318,459.774,222.89,-123.848,349.523,237.587,3.92498,205.113,220.818,265.583,332.143,131.343,212.875,448.649,161.227,-53.3873,464.043,155.823,-116.359,349.075,143.2,128.665,488.293,485.626,3.7347,500.309,532.65,-93.7274,484.659,469.643,71.6661,432.645,565.687,74.9116,299.182,626.114,69.1654,218.046,505.773,17.9264,196.827,393.741,114.977,195.384,392.326,72.7401,495.537,392.606,173.755,431.38,770.646,89.3717,529.105,830.26,-3.91891,434.491,779.117,60.0778,324.726,746.113,80.1526,369.368,861.892
183,0,266.753,327.187,240.635,36.0243,459.761,222.895,-123.853,349.548,237.602,3.91962,205.103,220.847,265.622,332.147,131.352,212.878,448.624,161.216,-53.3741,464.004,155.809,-116.369,349.071,143.192,128.67,488.265,485.63,3.73144,500.287,532.65,-93.7234,484.645,469.641,71.65,432.636,565.702,74.8814,299.158,626.128,69.1401,218.027,505.766,17.8976,196.811,393.743,114.956,195.38,392.333,72.7633,495.499,392.602,173.717,431.348,770.662,89.3299,529.066,830.285,-3.95198,434.46,779.117,60.0478,324.692,746.123,80.118,369.322,861.889
184,0,266.771,327.151,240.613,36.0105,459.735,222.887,-123.862,349.515,237.592,3.91908,205.103,220.754,265.637,332.133,131.336,212.869,448.606,161.191,-53.3769,463.977,155.794,-116.386,349.053,143.198,128.664,488.238,485.629,3.72071,500.27,532.655,-93.7315,484.624,469.63,71.616,432.61,565.699,74.8598,299.141,626.116,69.1141,218.014,505.748,17.8778,196.804,393.753,114.936,195.36,392.323,72.7761,495.445,392.584,173.689,431.31,770.689,89.2825,529.026,830.305,-3.99161,434.421,779.122,60.0223,324.672,746.102,80.0742,369.285,861.891
185,0,266.762,327.182,240.639,35.9953,459.716,222.881,-123.88,349.477,237.572,3.91964,205.111,220.65,265.641,332.136,131.318,212.865,448.597,161.193,-53.3877,463.979,155.792,-116.395,349.053,143.189,128.654,488.213,485.633,3.70451,500.255,532.652,-93.7484,484.612,469.628,71.5775,432.596,565.72,74.8327,299.131,626.115,69.0912,218.003,505.732,17.8489,196.804,393.753,114.917,195.343,392.304,72.7609,495.409,392.564,173.647,431.285,770.698,89.2126,528.99,830.316,-4.04386,434.375,779.12,59.9855,324.642,746.09,80.0278,369.251,861.891
186,0,266.743,327.206,240.644,35.9883,459.734,222.89,-123.884,349.51,237.591,3.91883,205.117,220.607,265.591,332.166,131.319,212.84,448.619,161.2,-53.4108,464.008,155.821,-116.397,349.059,143.203,128.619,488.216,485.662,3.68415,500.268,532.648,-93.7713,484.626,469.641,71.5667,432.594,565.73,74.8137,299.11,626.115,69.0674,217.993,505.724,17.8348,196.796,393.724,114.898,195.34,392.306,72.7177,495.461,392.598,173.593,431.266,770.715,89.1407,528.969,830.333,-4.0861,434.336,779.116,59.9508,324.612,746.102,79.9715,369.225,861.903
187,0,266.693,327.279,240.677,35.97,459.754,222.905,-123.896,349.518,237.596,3.88714,205.106,220.718,265.528,332.202,131.326,212.821,448.647,161.223,-53.4522,464.041,155.827,-116.425,349.062,143.169,128.587,488.207,485.672,3.65468,500.26,532.679,-93.8087,484.631,469.653,71.5372,432.564,565.729,74.7861,299.097,626.118,69.0479,217.988,505.72,17.8072,196.789,393.751,114.879,195.337,392.329,72.6676,495.518,392.65,173.544,431.234,770.733,89.0663,528.938,830.345,-4.13136,434.289,779.103,59.9251,324.582,746.095,79.8956,369.183,861.907
188,0,266.647,327.311,240.687,35.9551,459.765,222.901,-123.907,349.501,237.572,3.89379,205.138,220.56,265.501,332.217,131.345,212.79,448.652,161.239,-53.4824,464.064,155.843,-116.436,349.079,143.171,128.551,488.214,485.694,3.62649,500.272,532.681,-93.8404,484.632,469.662,71.5082,432.563,565.746,74.7757,299.093,626.103,69.027,217.993,505.693,17.7857,196.791,393.751,114.855,195.345,392.304,72.6332,495.507,392.657,173.505,431.226,770.764,88.991,528.916,830.358,-4.17642,434.257,779.095,59.9051,324.563,746.072,79.8406,369.152,861.917
189,0,266.645,327.316,240.701,35.9517,459.77,222.903,-123.92,349.527,237.571,3.8923,205.154,220.461,265.507,332.193,131.355,212.797,448.644,161.233,-53.4737,464.06,155.83,-116.444,349.086,143.18,128.544,488.203,485.709,3.6137,500.264,532.687,-93.8515,484.629,469.665,71.4913,432.548,565.75,74.761,299.083,626.097,69.0109,217.982,505.683,17.7814,196.787,393.747,114.853,195.339,392.302,72.6227,495.508,392.661,173.47,431.219,770.786,88.9353,528.893,830.374,-4.21472,434.224,779.086,59.8841,324.535,746.066,79.8046,369.117,861.918
190,0,266.674,327.254,240.701,35.9511,459.752,222.901,-123.933,349.533,237.569,3.87816,205.154,220.49,265.55,332.177,131.367,212.801,448.612,161.223,-53.4626,464.045,155.814,-116.442,349.089,143.17,128.536,488.193,485.717,3.60186,500.253,532.69,-93.861,484.618,469.668,71.4731,432.528,565.748,74.7562,299.069,626.094,68.9998,217.975,505.699,17.7602,196.777,393.774,114.837,195.32,392.326,72.6157,495.506,392.675,173.443,431.212,770.802,88.8832,528.857,830.394,-4.24607,434.195,779.081,59.868,324.502,746.064,79.7669,369.082,861.919
191,0,266.692,327.167,240.663,35.953,459.728,222.877,-123.945,349.522,237.553,3.8709,205.158,220.457,265.583,332.167,131.377,212.824,448.595,161.218,-53.449,464.012,155.791,-116.445,349.094,143.158,128.537,488.174,485.708,3.60076,500.241,532.684,-93.8629,484.604,469.656,71.456,432.525,565.75,74.734,299.062,626.085,68.9831,217.97,505.681,17.7362,196.776,393.797,114.823,195.315,392.305,72.6233,495.462,392.655,173.426,431.218,770.828,88.8381,528.82,830.406,-4.29011,434.169,779.082,59.8475,324.483,746.065,79.7435,369.042,861.921
192,0,266.716,327.132,240.65,35.9571,459.714,222.871,-123.952,349.544,237.565,3.85834,205.145,220.525,265.596,332.149,131.377,212.834,448.595,161.233,-53.4368,463.992,155.788,-116.443,349.093,143.153,128.537,488.163,485.706,3.59533,500.236,532.678,-93.8654,484.596,469.643,71.4355,432.508,565.746,74.72,299.064,626.08,68.9568,217.97,505.683,17.7158,196.774,393.795,114.813,195.311,392.318,72.6345,495.428,392.643,173.391,431.206,770.849,88.7935,528.792,830.413,-4.33014,434.141,779.082,59.828,324.461,746.057,79.7194,369.011,861.925
193,0,266.7,327.127,240.661,35.9536,459.72,222.885,-123.956,349.527,237.561,3.86591,205.181,220.296,265.578,332.14,131.382,212.826,448.586,161.232,-53.442,464.007,155.793,-116.444,349.093,143.147,128.524,488.174,485.714,3.58044,500.245,532.683,-93.8811,484.608,469.643,71.4162,432.537,565.753,74.6921,299.062,626.091,68.9412,217.971,505.672,17.7081,196.773,393.776,114.792,195.318,392.328,72.6183,495.449,392.654,173.35,431.204,770.855,88.7515,528.769,830.42,-4.35927,434.115,779.076,59.8111,324.448,746.04,79.6937,368.989,861.924
194,0,266.674,327.151,240.666,35.9466,459.729,222.901,-123.944,349.521,237.551,3.85194,205.142,220.458,265.546,332.138,131.368,212.804,448.604,161.252,-53.4562,464.034,155.816,-116.453,349.108,143.153,128.502,488.173,485.717,3.56683,500.258,532.684,-93.8964,484.62,469.641,71.4002,432.525,565.739,74.667,299.065,626.093,68.9154,217.975,505.688,17.6779,196.779,393.808,114.772,195.316,392.322,72.5915,495.465,392.656,173.303,431.197,770.863,88.7069,528.739,830.428,-4.39285,434.095,779.075,59.796,324.433,746.039,79.6683,368.978,861.918
195,0,266.661,327.201,240.69,35.9369,459.734,222.907,-123.947,349.54,237.561,3.87714,205.18,220.288,265.546,332.175,131.374,212.803,448.606,161.251,-53.4705,464.055,155.834,-116.47,349.12,143.165,128.482,488.186,485.724,3.54883,500.273,532.686,-93.9091,484.635,469.639,71.3772,432.535,565.737,74.6528,299.069,626.083,68.8872,217.983,505.687,17.6644,196.785,393.805,114.762,195.313,392.29,72.5752,495.503,392.677,173.255,431.189,770.862,88.6657,528.724,830.439,-4.42516,434.074,779.078,59.7805,324.415,746.034,79.6441,368.963,861.924
196,0,266.649,327.213,240.699,35.9382,459.738,222.913,-123.96,349.554,237.574,3.86639,205.164,220.359,265.53,332.206,131.38,212.8,448.609,161.251,-53.4807,464.07,155.837,-116.464,349.121,143.168,128.476,488.193,485.721,3.53213,500.282,532.687,-93.9242,484.647,469.639,71.3645,432.54,565.745,74.6355,299.064,626.079,68.8771,217.985,505.681,17.6538,196.779,393.808,114.751,195.317,392.315,72.5701,495.515,392.677,173.227,431.191,770.87,88.6315,528.708,830.451,-4.45022,434.049,779.081,59.7672,324.396,746.024,79.622,368.942,861.924
197,0,266.651,327.238,240.69,35.9313,459.738,222.915,-123.954,349.526,237.564,3.8963,205.216,220.115,265.517,332.207,131.363,212.787,448.608,161.246,-53.478,464.063,155.837,-116.456,349.103,143.167,128.464,488.192,485.734,3.52167,500.274,532.705,-93.9352,484.644,469.642,71.3538,432.544,565.756,74.6255,299.06,626.079,68.8669,217.976,505.689,17.6491,196.783,393.794,114.747,195.33,392.28,72.5601,495.52,392.691,173.202,431.185,770.878,88.6074,528.691,830.469,-4.47199,434.031,779.081,59.7458,324.385,746.016,79.6053,368.923,861.921
198,0,266.65,327.223,240.674,35.9225,459.734,222.905,-123.956,349.504,237.554,3.95551,205.319,219.528,265.545,332.202,131.327,212.784,448.619,161.24,-53.4874,464.055,155.839,-116.462,349.1,143.167,128.457,488.187,485.738,3.50851,500.273,532.706,-93.9407,484.65,469.639,71.3441,432.535,565.756,74.6135,299.062,626.081,68.8528,217.981,505.692,17.6338,196.791,393.821,114.739,195.33,392.3,72.5484,495.521,392.692,173.188,431.181,770.888,88.591,528.675,830.486,-4.49443,434.014,779.09,59.7336,324.375,746.016,79.584,368.908,861.926
199,0,266.659,327.218,240.676,35.9343,459.734,222.908,-123.95,349.511,237.561,3.95448,205.322,219.519,265.563,332.197,131.328,212.803,448.626,161.246,-53.4844,464.035,155.814,-116.458,349.091,143.156,128.453,488.189,485.745,3.50448,500.283,532.698,-93.9487,484.657,469.646,71.3255,432.536,565.76,74.6053,299.061,626.066,68.8391,217.985,505.672,17.6182,196.791,393.815,114.732,195.332,392.276,72.5481,495.513,392.704,173.177,431.167,770.898,88.5679,528.661,830.503,-4.51132,434.011,779.09,59.7195,324.371,746.006,79.5674,368.893,861.924
200,0,266.669,327.209,240.674,35.927,459.73,222.9,-123.949,349.509,237.566,3.95936,205.327,219.516,265.569,332.185,131.327,212.795,448.63,161.242,-53.4865,464.035,155.811,-116.468,349.094,143.167,128.439,488.194,485.749,3.49729,500.282,532.7,-93.952,484.656,469.642,71.3134,432.543,565.766,74.5959,299.065,626.065,68.8303,217.986,505.651,17.6141,196.794,393.8,114.72,195.335,392.279,72.5459,495.528,392.716,173.165,431.164,770.904,88.5481,528.652,830.516,-4.52364,433.998,779.096,59.6976,324.36,746.026,79.5506,368.882,861.925
201,0,266.671,327.224,240.679,35.925,459.726,222.896,-123.956,349.498,237.551,3.95947,205.326,219.534,265.559,332.201,131.342,212.787,448.625,161.226,-53.4881,464.023,155.812,-116.466,349.092,143.178,128.431,488.202,485.761,3.48771,500.284,532.703,-93.9607,484.655,469.649,71.3012,432.524,565.752,74.5893,299.068,626.069,68.8278,217.994,505.668,17.6114,196.802,393.819,114.721,195.352,392.26,72.524,495.518,392.719,173.158,431.159,770.906,88.5295,528.642,830.534,-4.53668,433.994,779.102,59.688,324.361,746.021,79.5394,368.872,861.926
202,0,266.68,327.212,240.686,35.9258,459.724,222.899,-123.967,349.505,237.575,3.96196,205.325,219.573,265.566,332.214,131.366,212.791,448.625,161.214,-53.4825,464.019,155.808,-116.472,349.086,143.176,128.43,488.211,485.758,3.4839,500.281,532.721,-93.9669,484.656,469.653,71.294,432.546,565.757,74.5826,299.074,626.084,68.8325,217.998,505.677,17.6218,196.81,393.808,114.715,195.351,392.308,72.525,495.537,392.724,173.15,431.159,770.914,88.5153,528.636,830.55,-4.54896,433.988,779.109,59.6907,324.362,746.018,79.5329,368.87,861.934
203,0,266.687,327.249,240.692,35.9283,459.741,222.913,-123.946,349.511,237.578,3.9602,205.325,219.538,265.553,332.242,131.362,212.791,448.645,161.23,-53.4818,464.031,155.821,-116.471,349.102,143.188,128.422,488.23,485.76,3.47771,500.289,532.718,-93.9733,484.651,469.65,71.2946,432.568,565.761,74.5829,299.072,626.067,68.8387,218.001,505.66,17.6302,196.813,393.779,114.728,195.364,392.276,72.5246,495.57,392.731,173.148,431.171,770.922,88.5002,528.634,830.552,-4.55387,433.978,779.114,59.6901,324.359,746.015,79.533,368.864,861.928
204,0,266.674,327.232,240.665,35.9154,459.736,222.904,-123.959,349.494,237.561,3.96864,205.333,219.546,265.549,332.237,131.344,212.78,448.65,161.227,-53.4953,464.033,155.818,-116.469,349.09,143.186,128.416,488.235,485.758,3.46459,500.293,532.717,-93.9794,484.651,469.646,71.2916,432.576,565.766,74.5872,299.072,626.064,68.8462,218.004,505.68,17.6385,196.808,393.82,114.743,195.37,392.318,72.5071,495.584,392.73,173.144,431.187,770.923,88.4782,528.642,830.55,-4.55993,433.964,779.112,59.7045,324.359,746.004,79.5382,368.867,861.93
205,0,266.662,327.264,240.685,35.903,459.73,222.905,-123.975,349.485,237.562,3.97026,205.336,219.531,265.535,332.266,131.334,212.771,448.661,161.231,-53.5115,464.07,155.827,-116.462,349.083,143.176,128.398,488.242,485.759,3.44953,500.3,532.719,-93.9967,484.654,469.647,71.2915,432.567,565.74,74.59,299.083,626.063,68.8531,218.008,505.667,17.6393,196.805,393.827,114.758,195.373,392.308,72.488,495.567,392.725,173.131,431.206,770.909,88.4623,528.646,830.547,-4.56968,433.949,779.121,59.7158,324.352,746.018,79.5454,368.87,861.929
206,0,266.652,327.281,240.692,35.9096,459.749,222.924,-123.961,349.487,237.562,3.97398,205.331,219.519,265.518,332.275,131.353,212.771,448.68,161.254,-53.5114,464.063,155.834,-116.468,349.098,143.188,128.396,488.266,485.76,3.44256,500.31,532.717,-93.9977,484.66,469.641,71.2848,432.589,565.741,74.5859,299.084,626.056,68.8479,218.013,505.671,17.6404,196.808,393.812,114.751,195.376,392.306,72.4957,495.585,392.721,173.132,431.228,770.906,88.4482,528.66,830.535,-4.56732,433.955,779.12,59.7208,324.359,746.018,79.5559,368.88,861.927
207,0,266.644,327.31,240.7,35.9124,459.763,222.94,-123.949,349.51,237.562,3.97449,205.35,219.479,265.507,332.288,131.352,212.763,448.695,161.264,-53.5146,464.07,155.838,-116.474,349.113,143.185,128.392,488.276,485.769,3.44002,500.316,532.715,-94.0057,484.671,469.643,71.2811,432.602,565.749,74.5821,299.092,626.061,68.8499,218.017,505.663,17.6542,196.815,393.773,114.749,195.384,392.323,72.4988,495.589,392.737,173.128,431.253,770.9,88.4428,528.673,830.524,-4.56783,433.951,779.12,59.7326,324.367,746.018,79.5685,368.892,861.929
208,0,266.65,327.314,240.697,35.9089,459.755,222.931,-123.947,349.497,237.552,3.98515,205.351,219.527,265.528,332.292,131.342,212.767,448.691,161.248,-53.5068,464.078,155.847,-116.465,349.108,143.164,128.391,488.272,485.766,3.44492,500.313,532.72,-93.9967,484.665,469.638,71.278,432.595,565.746,74.5862,299.09,626.067,68.848,218.015,505.673,17.658,196.814,393.791,114.757,195.39,392.297,72.5003,495.584,392.726,173.131,431.278,770.901,88.4356,528.69,830.52,-4.56196,433.948,779.121,59.748,324.368,746.034,79.5803,368.907,861.939
