Trajectories
100
,,WRAPS2_Chawin:P_Top_R,,,WRAPS2_Chawin:P_Front_L,,,WRAPS2_Chawin:P_Top_L,,,WRAPS2_Chawin:P_Back_L,,,WRAPS2_Chawin:P_Hip_R,,,WRAPS2_Chawin:P_ASIS_R,,,WRAPS2_Chawin:P_ASIS_L,,,WRAPS2_Chawin:P_Hip_L,,,WRAPS2_Chawin:T_Front_R,,,WRAPS2_Chawin:T_Front_L,,,WRAPS2_Chawin:T_Side_L,,,WRAPS2_Chawin:T_SternalNotch,,,WRAPS2_Chawin:T_C7,,,WRAPS2_Chawin:T_T8_Top,,,WRAPS2_Chawin:T_T8_L,,,WRAPS2_Chawin:T_T8_R,,,WRAPS2_Chawin:T_Xyphoid,,,WRAPS2_Chawin:H_Ear_R,,,WRAPS2_Chawin:H_Forehead,,,WRAPS2_Chawin:H_Ear_L,,,WRAPS2_Chawin:H_Occiput,,,WRAPS2_Chawin:H_Vertex,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
20,0,252.539,378.743,232.534,23.7462,514.885,221.596,-137.542,406.03,233.321,-12.6139,260.805,209.584,247.668,384.509,136.416,199.934,503.201,157.728,-66.0281,523.07,155.643,-129.401,410.965,148.749,117.111,538.961,467.489,-6.64927,548.702,517.23,-105.248,529.537,456.797,57.408,481.535,563.039,66.5203,346.993,623.303,63.6951,265.206,492.475,10.0542,242.17,382.328,107.183,243.077,378.121,56.5007,542.81,393.611,160.715,467.323,768.465,74.8435,553.929,840.474,-16.5283,465.981,776.088,48.972,362.636,729.037,67.6175,391.84,849.005
21,0,252.57,378.67,232.508,23.7568,514.84,221.572,-137.545,406.032,233.315,-12.6207,260.792,209.536,247.678,384.468,136.407,199.941,503.157,157.726,-66.0288,523.034,155.632,-129.384,410.943,148.815,117.136,538.938,467.475,-6.63763,548.698,517.223,-105.237,529.545,456.793,57.4033,481.564,563.055,66.5117,347,623.303,63.6835,265.208,492.467,10.0318,242.173,382.334,107.169,243.074,378.095,56.5271,542.779,393.595,160.744,467.324,768.485,74.867,553.925,840.472,-16.5252,465.982,776.089,48.9709,362.645,729.027,67.638,391.845,848.995
22,0,252.575,378.625,232.488,23.7492,514.805,221.546,-137.558,406.007,233.3,-12.6258,260.787,209.539,247.705,384.452,136.418,199.947,503.13,157.714,-66.024,523.005,155.605,-129.38,410.937,148.901,117.137,538.936,467.462,-6.63101,548.698,517.207,-105.243,529.555,456.785,57.4086,481.565,563.051,66.5051,347.007,623.308,63.6574,265.21,492.484,10.018,242.172,382.333,107.159,243.081,378.101,56.535,542.775,393.575,160.75,467.316,768.473,74.8752,553.924,840.467,-16.5208,465.99,776.081,48.9698,362.654,729.012,67.6464,391.849,848.993
23,0,252.555,378.668,232.508,23.7349,514.811,221.558,-137.554,405.988,233.298,-12.6211,260.771,209.535,247.677,384.449,136.425,199.932,503.141,157.726,-66.0374,523.006,155.602,-129.35,410.95,149.02,117.12,538.933,467.453,-6.64427,548.722,517.197,-105.246,529.561,456.773,57.4022,481.561,563.028,66.4918,347.015,623.302,63.6318,265.206,492.479,9.99002,242.176,382.329,107.129,243.065,378.127,56.5145,542.789,393.575,160.732,467.34,768.451,74.8568,553.945,840.459,-16.5249,465.998,776.079,48.972,362.665,729.016,67.638,391.86,848.991
24,0,252.496,378.72,232.539,23.7143,514.863,221.594,-137.551,405.972,233.294,-12.6164,260.758,209.545,247.66,384.462,136.387,199.915,503.182,157.738,-66.048,523.014,155.612,-129.349,410.989,149.097,117.101,538.962,467.454,-6.65925,548.748,517.188,-105.261,529.589,456.764,57.6507,481.561,562.7,66.4732,347.025,623.297,63.6164,265.218,492.463,9.9712,242.181,382.333,107.111,243.062,378.134,56.4936,542.824,393.584,160.696,467.375,768.429,74.8388,553.965,840.457,-16.533,466.015,776.074,48.9662,362.677,729.007,67.6192,391.879,848.993
25,0,252.463,378.756,232.566,23.7128,514.883,221.615,-137.549,405.98,233.298,-12.6135,260.743,209.515,247.674,384.454,136.421,199.91,503.208,157.755,-66.0491,523.048,155.63,-129.35,411.042,149.14,117.089,538.982,467.453,-6.66475,548.774,517.176,-105.266,529.606,456.756,57.6529,481.581,562.692,66.4655,347.042,623.279,63.6059,265.228,492.466,9.96813,242.178,382.342,107.099,243.066,378.147,56.4913,542.844,393.588,160.676,467.391,768.418,74.8305,553.981,840.451,-16.5335,466.034,776.059,48.9582,362.699,728.997,67.611,391.897,848.982
26,0,252.459,378.774,232.582,23.7031,514.871,221.596,-137.547,405.951,233.277,-12.612,260.737,209.497,247.674,384.435,136.423,199.894,503.2,157.736,-66.0561,523.039,155.611,-129.358,411.031,149.098,117.081,538.981,467.433,-6.6686,548.784,517.159,-105.274,529.61,456.753,57.3896,481.609,562.999,66.4661,347.044,623.289,63.6127,265.23,492.487,9.96132,242.17,382.355,107.103,243.063,378.137,56.4777,542.835,393.57,160.662,467.403,768.403,74.825,553.995,840.447,-16.5405,466.049,776.054,48.9519,362.712,728.989,67.5945,391.91,848.978
27,0,252.479,378.706,232.538,23.7073,514.856,221.593,-137.561,405.942,233.273,-12.6112,260.729,209.508,247.675,384.428,136.41,199.914,503.179,157.727,-66.0525,523.039,155.615,-129.351,411.042,149.155,117.081,538.968,467.415,-6.6738,548.775,517.145,-105.274,529.604,456.738,57.3786,481.609,562.995,66.4515,347.05,623.289,63.6032,265.231,492.471,9.95198,242.164,382.374,107.092,243.056,378.146,56.4736,542.812,393.542,160.668,467.409,768.411,74.8207,554.002,840.441,-16.5533,466.061,776.049,48.9401,362.717,729.004,67.5861,391.922,848.983
28,0,252.51,378.658,232.508,23.7205,514.833,221.57,-137.553,405.933,233.261,-12.6073,260.73,209.511,247.674,384.426,136.42,199.923,503.159,157.731,-66.0427,523.004,155.602,-129.363,411.031,149.095,117.092,538.966,467.4,-6.67776,548.772,517.133,-105.273,529.594,456.728,57.3763,481.618,562.98,66.4428,347.064,623.281,63.6049,265.236,492.466,9.94948,242.175,382.355,107.09,243.056,378.117,56.4734,542.811,393.533,160.666,467.422,768.414,74.8185,554.019,840.43,-16.5707,466.079,776.039,48.9264,362.738,728.997,67.5728,391.938,848.991
29,0,252.548,378.623,232.514,23.732,514.804,221.55,-137.556,405.932,233.263,-12.6137,260.732,209.499,247.672,384.417,136.411,199.929,503.122,157.728,-66.0375,522.981,155.584,-129.383,410.986,148.913,117.092,538.95,467.39,-6.67542,548.776,517.127,-105.27,529.593,456.711,57.3714,481.619,562.973,66.4383,347.075,623.271,63.5943,265.243,492.465,9.94935,242.177,382.342,107.082,243.077,378.136,56.4854,542.783,393.509,160.663,467.428,768.414,74.811,554.037,840.42,-16.5842,466.092,776.039,48.9065,362.753,728.986,67.5562,391.957,849.002
30,0,252.557,378.613,232.497,23.7362,514.79,221.535,-137.559,405.944,233.269,-12.6117,260.725,209.505,247.68,384.404,136.419,199.935,503.109,157.719,-66.037,522.997,155.586,-129.34,411.115,149.246,117.09,538.957,467.397,-6.67869,548.784,517.121,-105.279,529.603,456.711,57.3584,481.646,562.978,66.4198,347.082,623.273,63.5782,265.248,492.464,9.93343,242.186,382.348,107.07,243.074,378.141,56.4816,542.795,393.511,160.649,467.438,768.421,74.7955,554.06,840.408,-16.6033,466.114,776.037,48.8779,362.765,728.995,67.5322,391.981,849.003
