Devices
1000
,,Seat Plate - Force,,,Seat Plate - Moment,,,Seat Plate - CoP,,,Foot Plate - Force,,,Foot Plate - Moment,,,Foot Plate - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
4,2,-3.21258,-6.3034,-625.319,-179178,10032.5,3799.62,66.0438,365.153,7.86,4.52179,7.52716,-118.959,4116.85,-2522.46,1676.1,74.7956,750.393,-478
4,3,-8.0954,-6.3034,-624.709,-182474,10032.5,3662.29,66.0594,370.709,7.86,0.24933,5.39093,-126.284,4483.06,-4170.41,1538.77,62.9758,749.5,-478
4,4,-4.73846,-7.21893,-624.099,-180551,10032.5,503.722,66.0752,367.914,7.86,0.24933,7.22199,-125.673,4116.85,-2247.8,2088.09,78.1139,752.242,-478
4,5,-5.95917,-5.99823,-624.709,-180002,10307.1,3112.98,66.4991,366.752,7.86,0.859682,7.52716,-129.946,4391.51,-2522.46,1950.76,76.5884,751.205,-478
4,6,-8.0954,-6.91375,-624.099,-180002,10124,3936.95,66.2218,367.034,7.86,-0.361021,9.35822,-124.453,3018.22,-2247.8,2088.09,77.9385,760.748,-478
4,7,-6.26434,-6.91375,-627.15,-181101,10124,5447.57,66.1429,367.382,7.86,0.554506,8.44269,-123.232,4116.85,-50.536,2088.09,95.5899,751.593,-478
4,8,-5.65399,-5.69305,-623.488,-180277,10764.9,3799.62,67.2656,367.757,7.86,1.16486,6.00128,-122.011,4208.41,-1698.49,2088.09,82.0793,750.508,-478
4,9,-5.34881,-4.16717,-625.319,-181101,10124,4623.6,66.1902,368.228,7.86,-0.0558454,7.52716,-120.18,4116.85,-2797.12,1264.11,72.7256,750.744,-478
5,0,-5.95917,-6.60858,-621.657,-175333,10307.1,3799.62,66.5801,360.656,7.86,0.24933,6.61163,-124.453,5123.93,-3621.09,1950.76,66.9038,743.828,-478
5,1,-5.95917,-5.99823,-624.709,-180277,9483.16,4074.28,65.1801,367.192,7.86,1.16486,8.74786,-126.284,4116.85,-3071.78,2088.09,71.6756,752.4,-478
5,2,-5.65399,-9.66034,-625.319,-178903,10307.1,4074.28,66.483,364.714,7.86,0.554506,5.69611,-129.335,3842.2,-5543.7,1401.44,53.137,755.293,-478
5,3,-2.90741,-7.21893,-624.099,-185220,9940.93,4348.94,65.9285,375.396,7.86,-0.0558454,5.69611,-126.894,3109.77,-2522.46,-1619.8,76.1215,760.493,-478
5,4,-6.26434,-6.60858,-621.657,-180002,9940.93,3524.96,65.991,368.167,7.86,0.859682,6.00128,-126.284,4116.85,-599.852,1676.1,91.25,752.4,-478
