Trajectories
100
,,WRAPS2_Chawin:P_Top_R,,,WRAPS2_Chawin:P_Front_L,,,WRAPS2_Chawin:P_Top_L,,,WRAPS2_Chawin:P_Back_L,,,WRAPS2_Chawin:P_Hip_R,,,WRAPS2_Chawin:P_ASIS_R,,,WRAPS2_Chawin:P_ASIS_L,,,WRAPS2_Chawin:P_Hip_L,,,WRAPS2_Chawin:T_Front_R,,,WRAPS2_Chawin:T_Front_L,,,WRAPS2_Chawin:T_Side_L,,,WRAPS2_Chawin:T_SternalNotch,,,WRAPS2_Chawin:T_C7,,,WRAPS2_Chawin:T_T8_Top,,,WRAPS2_Chawin:T_T8_L,,,WRAPS2_Chawin:T_T8_R,,,WRAPS2_Chawin:T_Xyphoid,,,WRAPS2_Chawin:H_Ear_R,,,WRAPS2_Chawin:H_Forehead,,,WRAPS2_Chawin:H_Ear_L,,,WRAPS2_Chawin:H_Occiput,,,WRAPS2_Chawin:H_Vertex,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
10,0,252.975,361.181,239.82,24.9295,497.924,222.389,-137.217,390.588,235.522,-12.8097,243.209,218.904,249.675,367.36,140.033,201.716,483.434,160.722,-64.131,504.29,154.816,,,,114.087,513.625,478.917,-9.88275,520.462,528.991,-108.429,507.297,466.66,53.3211,446.458,569.701,60.7297,312.717,620.273,58.6605,240.333,482.362,5.73194,226.47,369.512,102.916,227.534,365.575,54.0457,519.377,403.696,155.191,443.568,775.039,69.1022,539.156,833.675,-22.2687,443.691,781.396,43.5879,335.302,748.649,61.2731,379.762,864.146
11,0,252.963,361.208,239.827,24.9173,497.893,222.371,-137.218,390.584,235.52,-12.8113,243.202,218.939,249.669,367.371,140.043,201.713,483.436,160.709,-64.1399,504.282,154.811,,,,114.075,513.643,478.912,-9.88706,520.486,528.985,-108.432,507.324,466.66,53.3381,446.488,569.684,60.7314,312.727,620.274,58.6678,240.339,482.377,5.72642,226.471,369.494,102.916,227.534,365.632,54.0472,519.393,403.692,155.202,443.575,775.02,69.1298,539.17,833.675,-22.2844,443.735,781.41,43.6027,335.31,748.657,61.2998,379.77,864.141
12,0,252.948,361.231,239.843,24.9119,497.886,222.365,-137.208,390.586,235.511,-12.8144,243.204,218.94,248.99,365.401,137.506,201.71,483.444,160.709,-64.1472,504.299,154.806,,,,114.07,513.671,478.922,-9.88918,520.51,528.988,-108.438,507.343,466.661,53.337,446.517,569.682,60.7331,312.745,620.26,58.6664,240.353,482.361,5.74395,226.487,369.512,102.923,227.552,365.61,54.052,519.404,403.689,155.221,443.596,775.013,69.1493,539.186,833.675,-22.2204,443.715,781.405,43.6123,335.326,748.651,61.3188,379.787,864.135
13,0,252.944,361.242,239.832,24.9143,497.86,222.341,-137.221,390.604,235.515,-12.814,243.21,218.954,249.031,365.566,137.711,201.704,483.455,160.704,-64.1475,504.303,154.791,,,,114.077,513.686,478.921,-9.88483,520.519,528.989,-108.43,507.352,466.656,53.3457,446.534,569.672,60.7342,312.765,620.267,58.6769,240.368,482.373,5.74691,226.508,369.476,102.927,227.566,365.619,54.0616,519.408,403.691,155.231,443.611,775.001,69.1639,539.203,833.677,-22.2055,443.732,781.412,43.626,335.349,748.64,61.334,379.8,864.136
14,0,252.964,361.223,239.805,24.9234,497.802,222.284,-137.214,390.603,235.509,-12.8175,243.212,218.98,249.65,367.369,140.048,201.708,483.46,160.694,-64.1436,504.313,154.787,,,,114.079,513.686,478.902,-9.88044,520.514,528.976,-108.42,507.337,466.634,53.3468,446.561,569.654,60.7398,312.777,620.285,58.6867,240.378,482.379,5.76646,226.512,369.506,102.939,227.573,365.64,54.0837,519.391,403.677,155.255,443.645,775.005,69.1748,539.216,833.68,-22.2181,443.761,781.416,43.6425,335.367,748.621,61.3486,379.814,864.135
15,0,252.985,361.235,239.823,24.9343,497.791,222.259,-137.213,390.599,235.5,-12.8111,243.227,218.97,249.661,367.341,140.023,201.724,483.455,160.668,-64.1367,504.297,154.774,,,,114.092,513.69,478.877,-9.872,520.512,528.953,-108.406,507.322,466.608,53.3604,446.57,569.628,60.7479,312.794,620.279,58.7022,240.398,482.382,5.78058,226.507,369.516,102.942,227.567,365.658,54.0965,519.375,403.648,155.279,443.66,775.005,69.1783,539.226,833.677,-22.1792,443.734,781.414,43.6571,335.384,748.61,61.3602,379.829,864.136
16,0,252.981,361.224,239.809,24.9302,497.812,222.27,-137.219,390.612,235.5,-12.8247,243.234,218.977,249.086,365.537,137.659,201.726,483.451,160.675,-64.1323,504.297,154.775,,,,114.101,513.693,478.859,-9.86486,520.523,528.941,-108.404,507.337,466.595,53.3677,446.575,569.61,60.7581,312.812,620.283,58.7076,240.407,482.379,5.79791,226.527,369.478,102.962,227.59,365.65,54.0852,519.374,403.63,155.288,443.694,775.011,69.1721,539.241,833.68,-22.1933,443.755,781.416,43.6647,335.401,748.608,61.3636,379.843,864.136
17,0,252.98,361.236,239.801,24.9362,497.819,222.267,-137.215,390.627,235.503,-12.8282,243.247,218.974,249.096,365.6,137.732,201.738,483.459,160.665,-64.1354,504.31,154.785,,,,114.116,513.71,478.843,-9.85585,520.545,528.935,-108.39,507.365,466.58,53.38,446.616,569.611,60.7653,312.828,620.29,58.7147,240.43,482.383,5.80284,226.544,369.475,102.957,227.604,365.639,54.0815,519.416,403.631,155.293,443.732,775.011,69.157,539.265,833.686,-22.1872,443.764,781.402,43.6851,335.42,748.584,61.3673,379.865,864.125
18,0,252.976,361.264,239.809,24.9275,497.812,222.258,-137.218,390.633,235.503,-12.8139,243.262,218.913,249.664,367.358,140.009,201.712,483.47,160.672,-64.1485,504.33,154.79,,,,114.12,513.731,478.84,-9.85296,520.574,528.922,-108.385,507.406,466.567,53.3966,446.684,569.613,60.7832,312.849,620.283,58.7096,240.454,482.386,5.79214,226.561,369.483,102.954,227.612,365.621,54.0882,519.46,403.635,155.283,443.767,775.005,69.136,539.287,833.688,-22.2241,443.806,781.39,43.697,335.446,748.565,61.356,379.883,864.115
19,0,252.969,361.323,239.825,24.9176,497.867,222.3,-137.214,390.625,235.49,-12.8294,243.262,218.949,249.654,367.375,140.039,201.702,483.494,160.687,-64.1474,504.373,154.807,,,,114.116,513.756,478.808,-9.85151,520.614,528.906,-108.388,507.452,466.555,53.4095,446.753,569.616,60.7897,312.879,620.27,58.7098,240.479,482.377,5.78787,226.575,369.489,102.936,227.633,365.624,54.0872,519.492,403.619,155.278,443.81,775.012,69.1083,539.32,833.697,-22.2433,443.839,781.383,43.7003,335.476,748.543,61.3535,379.909,864.107
20,0,252.947,361.37,239.833,24.9154,497.906,222.331,-137.198,390.654,235.51,-12.8279,243.26,219.023,249.643,367.367,140.029,201.707,483.501,160.686,-64.1483,504.377,154.81,,,,114.117,513.784,478.779,-9.84904,520.651,528.886,-108.389,507.501,466.539,53.4104,446.877,569.65,60.7915,312.909,620.278,58.6932,240.501,482.384,5.7886,226.587,369.476,102.931,227.64,365.615,54.089,519.511,403.588,155.269,443.852,775.009,69.0825,539.359,833.701,-22.252,443.859,781.375,43.7105,335.501,748.558,61.3469,379.935,864.111
