Devices
1000
,,Seat Plate - Force,,,Seat Plate - Moment,,,Seat Plate - CoP,,,Foot Plate - Force,,,Foot Plate - Moment,,,Foot Plate - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
11,7,-9.01093,-12.1017,-612.502,-209665,5271.74,5447.57,58.6069,420.924,7.86,3.60626,11.7996,-138.491,-6137.05,-50.536,1950.76,95.6351,829.314,-478
11,8,-9.01092,-11.7966,-613.723,-210489,5088.64,5584.9,58.2914,421.586,7.86,4.52179,6.00128,-138.491,-5862.4,773.439,2088.09,101.585,827.331,-478
11,9,-10.2316,-15.7639,-613.112,-209390,5454.85,5035.58,58.897,420.135,7.86,2.08039,9.96857,-146.425,-6137.05,-1423.83,3598.71,86.2761,826.913,-478
12,0,-9.01093,-12.4069,-613.723,-211313,5088.64,5584.9,58.2914,422.929,7.86,3.30109,10.5789,-140.932,-6503.27,-50.536,1401.44,95.6414,831.145,-478
12,1,-9.3161,-13.0173,-613.112,-209665,5546.4,4348.94,59.0463,420.583,7.86,3.60626,5.39093,-139.101,-6045.5,-874.511,1538.77,89.7131,828.461,-478
12,2,-9.3161,-13.6276,-610.671,-209665,5363.29,5722.23,58.7826,421.951,7.86,3.91144,11.1893,-143.984,-5953.95,-1423.83,1813.43,86.1112,826.352,-478
12,3,-8.70575,-12.7121,-612.502,-208292,6278.82,5172.91,60.2511,418.682,7.86,3.30109,11.4944,-137.88,-5862.4,-874.511,2912.06,89.6575,827.518,-478
12,4,-9.62128,-13.6276,-612.502,-209940,5637.95,5447.57,59.2048,421.373,7.86,4.21662,11.4944,-137.88,-5862.4,-325.194,1813.43,93.6415,827.518,-478
12,5,-7.79022,-13.0173,-613.112,-210489,5546.4,5172.91,59.0463,421.927,7.86,3.91144,6.00128,-138.491,-6045.5,498.78,1538.77,99.6016,828.653,-478
12,6,-10.2316,-13.9328,-612.502,-209665,5180.19,5584.9,58.4574,420.924,7.86,3.30109,10.5789,-142.153,-6045.5,-325.194,4148.02,93.7124,827.528,-478
12,7,-8.70575,-12.4069,-614.943,-209665,5271.74,5722.23,58.5727,419.565,7.86,3.30109,12.1048,-137.88,-6320.16,-874.511,1813.43,89.6575,830.838,-478
12,8,-9.3161,-13.6276,-611.281,-209665,5912.61,5035.58,59.6725,421.608,7.86,3.91144,9.35822,-137.27,-6045.5,-599.852,1401.44,91.6301,829.041,-478
12,9,-8.40057,-10.5759,-614.333,-210214,5271.74,5172.91,58.5812,420.798,7.86,3.30109,11.1893,-137.88,-6045.5,224.122,1813.43,97.6255,828.846,-478
13,0,-9.3161,-13.0173,-613.723,-206369,6736.58,4898.25,60.9766,414.873,7.86,2.99591,12.1048,-136.66,-5679.29,-1149.17,4148.02,87.591,826.558,-478
13,1,-8.40057,-13.0173,-613.723,-209940,5363.29,6408.87,58.739,420.691,7.86,4.21662,12.1048,-137.88,-5862.4,-874.511,1813.43,89.6575,827.518,-478
13,2,-8.70575,-12.1017,-610.671,-210214,5637.95,5859.56,59.2324,422.85,7.86,4.82697,9.05304,-136.049,-6137.05,2970.7,1813.43,117.836,830.109,-478
13,3,-10.842,-13.0173,-611.891,-209940,5271.74,5310.24,58.6155,421.715,7.86,4.21662,11.7996,-137.88,-5770.84,-599.852,4834.67,91.6495,826.854,-478
13,4,-8.40057,-12.7121,-616.164,-209390,5180.19,5722.23,58.4072,418.444,7.86,3.30109,11.4944,-138.491,-6045.5,-874.511,1950.76,89.6854,828.653,-478
13,5,-9.92645,-13.3224,-612.502,-209665,5729.5,5310.24,59.3543,420.924,7.86,1.47003,8.74786,-139.711,-6137.05,-1149.17,989.454,87.7747,828.927,-478
13,6,-9.3161,-9.96551,-612.502,-211313,5454.85,5447.57,58.9058,423.615,7.86,3.60626,9.96857,-137.88,-6045.5,3794.68,1676.1,123.522,828.846,-478
13,7,-9.3161,-13.0173,-611.891,-205820,6187.27,5172.91,60.1117,414.982,7.86,3.30109,9.66339,-138.491,-5770.84,-1149.17,4148.02,87.7022,826.67,-478
13,8,-7.17987,-14.5431,-614.333,-209665,5546.4,6134.22,59.0283,419.904,7.86,4.52179,11.1893,-140.322,-6045.5,-1423.83,2225.42,85.8531,828.083,-478
13,9,-9.3161,-11.1862,-610.671,-210214,5271.74,5584.9,58.6327,422.85,7.86,4.21662,9.05304,-138.491,-5953.95,2146.73,1264.11,111.501,827.992,-478
14,0,-10.842,-9.35516,-611.891,-209665,4997.08,5722.23,58.1666,421.266,7.86,4.52179,11.7996,-136.66,-6045.5,-50.536,3186.72,95.6302,829.238,-478
14,1,-9.01093,-12.7121,-614.943,-207193,5637.95,5447.57,59.1683,415.545,7.86,3.60626,10.5789,-137.27,-5770.84,-2247.8,1950.76,79.625,827.04,-478
14,2,-8.70575,-13.9328,-611.891,-209390,5546.4,6134.22,59.0644,420.817,7.86,0.554506,14.241,-139.711,-5587.74,-325.194,1401.44,93.6724,824.995,-478
14,3,-7.79022,-8.43963,-611.891,-210489,5271.74,5584.9,58.6155,422.612,7.86,3.91144,10.8841,-132.387,-6137.05,5167.97,2088.09,135.037,831.357,-478
14,4,-10.2316,-13.3224,-612.502,-207468,6004.16,4898.25,59.8027,417.337,7.86,4.52179,11.1893,-138.491,-5496.19,-1423.83,4148.02,85.719,824.686,-478
14,5,-8.40057,-13.0173,-613.112,-209116,5546.4,5996.89,59.0463,419.688,7.86,3.30109,11.7996,-139.711,-5679.29,-1423.83,1950.76,85.8088,825.65,-478
14,6,-9.3161,-12.7121,-613.723,-208841,5821.06,5035.58,59.4848,418.901,7.86,3.60626,13.3255,-137.27,-5496.19,1322.76,1538.77,105.636,825.039,-478
14,7,-9.01092,-10.2707,-612.502,-209665,4997.08,5172.91,58.1585,420.924,7.86,5.43732,12.7151,-134.218,-5862.4,-874.511,2637.4,89.4844,828.678,-478
14,8,-9.3161,-11.4914,-614.333,-207468,5454.85,5310.24,58.8793,416.327,7.86,4.21662,11.7996,-136.66,-5221.53,-2247.8,1950.76,79.5518,823.208,-478
14,9,-9.62128,-13.3224,-610.671,-209116,5637.95,5447.57,59.2324,421.051,7.86,0.859682,13.3255,-138.491,-5862.4,-599.852,1264.11,91.6686,827.331,-478
15,0,-9.01092,-9.04998,-613.112,-209665,5454.85,5310.24,58.897,420.583,7.86,3.91144,11.7996,-132.997,-6045.5,4344,1813.43,128.662,830.456,-478
15,1,-10.5368,-13.0173,-610.06,-206644,5821.06,5310.24,59.5418,417.342,7.86,5.13214,9.96857,-139.101,-5221.53,-874.511,3598.71,89.7131,822.538,-478
15,2,-9.01093,-13.0173,-612.502,-209390,5454.85,6408.87,58.9058,420.476,7.86,3.91144,10.2737,-139.711,-6137.05,-2247.8,1538.77,79.9111,828.927,-478
15,3,-9.3161,-13.0173,-611.891,-208841,5821.06,5584.9,59.5132,419.919,7.86,3.91144,12.41,-140.932,-5679.29,224.122,1676.1,97.5903,825.298,-478
15,4,-8.70575,-10.5759,-611.281,-209116,4905.53,5447.57,58.025,420.709,7.86,4.52179,9.35822,-136.049,-6137.05,-599.852,2362.75,91.5909,830.109,-478
15,5,-7.79022,-12.7121,-612.502,-206918,5454.85,5584.9,58.9058,416.44,7.86,4.52179,10.5789,-139.101,-5404.63,-1973.14,1676.1,81.815,823.854,-478
