Devices
1000
,,Seat Plate - Force,,,Seat Plate - Moment,,,Seat Plate - CoP,,,Foot Plate - Force,,,Foot Plate - Moment,,,Foot Plate - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
4,3,-9.92645,-6.60858,-617.995,-184397,12504.4,2700.99,70.2338,376.994,7.86,-0.361021,9.05304,-138.491,3750.64,-874.511,2088.09,89.6854,757.918,-478
4,4,-6.26434,-5.69305,-624.709,-187967,12229.7,3524.96,69.5767,379.502,7.86,1.16486,7.83234,-129.946,2560.46,773.439,2225.42,101.952,765.296,-478
4,5,-5.95917,-5.99823,-619.216,-184397,13053.7,778.38,71.0811,376.405,7.86,0.859682,7.83234,-129.335,4116.85,-599.852,3461.38,91.362,753.169,-478
4,6,-5.95917,-4.47235,-618.605,-185220,12504.4,2014.34,70.2139,378.031,7.86,0.859682,9.05304,-136.049,4574.62,-1423.83,2500.08,85.5345,751.375,-478
4,7,-8.0954,-5.69305,-617.385,-183847,12321.3,3112.98,69.9573,376.399,7.86,1.16486,8.74786,-130.556,2377.35,-2247.8,2362.75,78.7829,766.791,-478
4,8,-6.87469,-6.91375,-621.047,-183847,12412.9,3250.3,69.987,374.643,7.86,1.16486,11.1893,-126.894,4299.96,1597.41,2500.08,108.589,751.114,-478
4,9,-4.73846,-5.0827,-619.216,-185495,12504.4,3112.98,70.1939,378.18,7.86,1.16486,7.22199,-128.115,4391.51,-1149.17,3873.37,87.0302,750.722,-478
5,0,-11.1472,-6.3034,-617.385,-183573,12779.1,2838.32,70.6987,375.954,7.86,-2.80243,9.66339,-137.88,4116.85,-1149.17,2774.73,87.6655,755.142,-478
5,1,-5.95917,-5.69305,-625.319,-187692,12596,3387.63,70.1432,378.77,7.86,0.554506,9.35822,-129.946,2743.56,1048.1,2637.4,104.066,763.887,-478
5,2,-6.26434,-6.60858,-618.605,-184397,13145.3,2975.65,71.2499,376.699,7.86,2.08039,8.44269,-128.725,3842.2,-325.194,2637.4,93.4737,755.152,-478
5,3,-6.56952,-5.99823,-618.605,-185495,12596,3250.3,70.3619,378.475,7.86,0.859682,8.44269,-132.997,4299.96,-325.194,1950.76,93.5549,752.669,-478
5,4,-9.62127,-5.0827,-618.605,-182474,12596,3112.98,70.3619,373.591,7.86,-1.27655,7.83234,-133.608,3018.22,-874.511,2774.73,89.4547,762.41,-478
5,5,-5.65399,-5.0827,-621.657,-184397,12870.6,4898.25,70.7037,375.236,7.86,1.47003,7.22199,-132.997,3842.2,1048.1,2225.42,103.881,756.111,-478
5,6,-5.04364,-5.38788,-619.216,-184397,12870.6,3112.98,70.7854,376.405,7.86,1.77521,3.2547,-131.777,4391.51,-599.852,2912.06,91.448,751.675,-478
5,7,-10.5368,-5.38788,-617.995,-184397,12504.4,2838.32,70.2338,376.994,7.86,-1.27655,6.61163,-140.322,3933.75,-1423.83,2088.09,85.8531,756.966,-478
5,8,-5.95917,-5.38788,-622.878,-184671,12687.5,2975.65,70.3692,375.095,7.86,0.859682,9.96857,-131.166,3292.88,-325.194,2088.09,93.5208,759.895,-478
5,9,-5.04364,-6.91376,-619.216,-184671,13053.7,3799.62,71.0811,376.849,7.86,1.77521,9.05304,-129.946,4116.85,-874.511,2088.09,89.2702,753.319,-478
6,0,-5.65399,-5.99823,-621.047,-185495,12596,3524.96,70.2818,377.296,7.86,0.24933,8.44269,-126.284,4116.85,-599.852,2500.08,91.25,752.4,-478
6,1,-8.70575,-5.69305,-621.047,-181375,12687.5,2426.33,70.4292,370.663,7.86,-0.361021,9.35822,-129.335,5215.49,-599.852,4697.34,91.362,744.675,-478
6,2,-5.95917,-6.3034,-623.488,-183847,12779.1,5584.9,70.4961,373.484,7.86,0.859682,8.44269,-130.556,4116.85,-1149.17,2500.08,87.1979,753.467,-478
6,3,-5.65399,-5.69305,-619.826,-183847,13145.3,2975.65,71.208,375.226,7.86,0.859682,9.66339,-129.946,4299.96,-1698.49,1813.43,82.9293,751.91,-478
6,4,-3.51776,-3.25165,-621.047,-183298,12504.4,3250.3,70.1344,373.758,7.86,0.554506,8.74786,-123.232,3933.75,-50.536,2088.09,95.5899,753.078,-478
6,5,-6.26434,-5.0827,-616.774,-178903,13053.7,2838.32,71.1645,368.678,7.86,1.47003,10.8841,-128.725,5490.14,-2797.12,2774.73,74.2706,742.35,-478
6,6,-7.17987,-5.38788,-619.216,-185220,12321.3,4623.6,69.8982,377.736,7.86,0.24933,13.3255,-129.335,4299.96,-325.194,1950.76,93.4857,751.753,-478
6,7,-6.56952,-5.69305,-620.436,-184671,12687.5,2975.65,70.4493,376.262,7.86,0.554506,10.5789,-120.18,4116.85,-325.194,2774.73,93.2941,750.744,-478
6,8,-5.34881,-6.3034,-618.605,-182749,13145.3,2700.99,71.2499,374.035,7.86,0.859682,7.52716,-130.556,5490.14,-1149.17,4010.7,87.1979,742.948,-478
6,9,-5.95917,-5.0827,-625.319,-184671,12596,4074.28,70.1432,373.938,7.86,1.77521,8.13751,-132.387,4208.41,-3071.78,2362.75,72.797,753.211,-478
7,0,-8.40057,-5.69305,-619.216,-183573,12412.9,3112.98,70.0461,375.075,7.86,0.24933,13.9359,-131.777,3933.75,-874.511,1950.76,89.3637,755.148,-478
7,1,-2.90741,-3.25165,-619.826,-184671,12596,3799.62,70.3218,376.555,7.86,4.21662,6.61163,-123.842,3933.75,-874.511,1126.78,88.9385,753.236,-478
7,2,-6.56952,-5.69305,-616.164,-182474,12870.6,3112.98,70.8883,374.76,7.86,1.77521,6.61163,-131.166,5032.38,-2247.8,2500.08,78.863,746.634,-478
7,3,-6.87469,-5.38788,-619.216,-184397,12046.6,3799.62,69.4547,376.405,7.86,1.16486,9.96857,-132.997,4025.3,-874.511,2500.08,89.4246,754.734,-478
7,4,-5.95917,-7.82928,-619.826,-183023,12962.2,3112.98,70.9126,373.897,7.86,0.859682,9.35822,-130.556,4025.3,-2247.8,2912.06,78.7829,754.168,-478
7,5,-4.43329,-5.69305,-619.826,-189066,12596,3524.96,70.3218,383.645,7.86,2.99591,8.13751,-129.335,4757.72,-1423.83,714.796,84.9912,748.214,-478
7,6,-6.26434,-5.69305,-619.216,-184397,12229.7,1739.68,69.7504,376.405,7.86,0.554506,8.44269,-131.166,3842.2,-1423.83,2225.42,85.1449,755.708,-478
7,7,-6.56952,-5.69305,-619.826,-183847,12229.7,3524.96,69.7309,375.226,7.86,0.24933,12.7151,-130.556,4208.41,-50.536,2500.08,95.6129,752.766,-478
7,8,-4.12811,-6.3034,-619.826,-184397,12779.1,3112.98,70.6172,376.112,7.86,1.77521,8.44269,-126.284,3842.2,-874.511,577.467,89.075,754.575,-478
7,9,-5.95917,-5.0827,-617.995,-186868,12779.1,3387.63,70.6783,380.993,7.86,1.77521,8.13751,-129.946,4025.3,-599.852,2225.42,91.3838,754.023,-478
8,0,-5.34881,-5.0827,-620.436,-183847,12138.2,2426.33,69.564,374.934,7.86,0.24933,8.44269,-130.556,4208.41,-599.852,3186.72,91.4054,752.766,-478
8,1,-6.26434,-8.13446,-619.826,-183847,12687.5,3524.96,70.4695,375.226,7.86,1.16486,9.96857,-136.049,4116.85,-4719.73,2912.06,61.3087,754.74,-478
8,2,-2.90741,-5.99823,-620.436,-190164,12504.4,4074.28,70.1542,385.116,7.86,0.554506,10.2737,-127.504,3109.77,-874.511,-246.508,89.1413,760.61,-478
8,3,-6.26434,-5.38788,-617.995,-186319,12412.9,1465.03,70.0857,380.105,7.86,1.16486,9.96857,-128.115,4025.3,-50.536,2912.06,95.6055,753.581,-478
8,4,-6.87469,-5.38788,-618.605,-183847,12229.7,3112.98,69.7699,375.811,7.86,0.859682,8.74786,-130.556,4391.51,-1149.17,2774.73,87.1979,751.363,-478
8,5,-6.87469,-10.2707,-618.605,-183847,12596,2838.32,70.3619,375.811,7.86,-0.361021,9.35822,-134.828,4208.41,-1149.17,2912.06,87.4768,753.787,-478
8,6,-6.26434,-5.38788,-621.047,-187418,12321.3,3662.29,69.8396,380.392,7.86,1.16486,8.44269,-129.946,3201.33,498.781,2500.08,99.8384,760.364,-478
8,7,-5.04364,-5.38788,-619.216,-184946,12412.9,1877.01,70.0461,377.292,7.86,2.08039,2.64435,-131.166,4025.3,-599.852,2774.73,91.4268,754.312,-478
8,8,-5.95917,-8.13446,-621.657,-184397,12596,3112.98,70.2619,375.236,7.86,1.47003,6.61163,-140.322,3933.75,-4719.73,2088.09,62.365,756.966,-478
8,9,-4.12811,-5.69305,-620.436,-185495,12779.1,2975.65,70.5969,377.59,7.86,-0.0558454,8.13751,-132.387,3292.88,-1149.17,852.125,87.3196,760.127,-478
9,0,-5.65399,-6.3034,-617.995,-183847,12412.9,3250.3,70.0857,376.105,7.86,1.47003,8.13751,-131.777,3842.2,224.122,2362.75,97.7008,755.843,-478
9,1,-5.95917,-5.69305,-621.657,-186044,12504.4,3662.29,70.1146,377.887,7.86,0.859682,3.2547,-131.166,4299.96,1597.41,2637.4,108.179,752.218,-478
9,2,-7.79022,-8.43963,-618.605,-184671,12596,2700.99,70.3619,377.143,7.86,-0.361021,9.35822,-134.828,4025.3,-1698.49,5109.33,83.4026,755.145,-478
9,3,-5.95917,-5.99823,-622.878,-185495,12229.7,3112.98,69.6343,376.418,7.86,1.77521,9.35822,-131.166,3842.2,-50.536,2088.09,95.6147,755.708,-478
